acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.026,-1.036,0.580,-119.751,-31.006,58.472
0.028,-1.146,0.395,-121.704,-132.324,103.638
0.032,-1.471,0.616,-97.595,-139.221,109.314
0.270,-1.966,0.577,-81.299,-133.484,130.554
0.328,-1.657,0.396,10.986,-134.094,104.980
0.384,-2.685,-0.548,180.847,-131.958,-17.273
1.006,-4.000,-0.235,-11.658,-111.816,33.325
1.361,-3.999,-1.163,-177.551,-111.145,209.167
1.470,-1.744,-1.681,-152.954,-152.954,282.898
1.218,-1.247,-0.838,199.097,-32.349,208.313
0.149,-1.418,1.086,541.016,323.120,85.266
-0.061,-1.120,1.486,563.171,763.550,-59.753
-0.259,-1.438,0.814,309.753,1188.965,-396.606
-0.147,-2.256,0.721,243.103,1221.069,-508.606
1.161,-3.214,0.205,130.310,995.972,-577.820
3.325,-0.932,-0.359,221.741,515.442,-402.466
3.390,0.239,1.355,357.971,60.730,-230.591
2.104,-0.764,2.219,221.130,-215.698,-25.513
0.727,-1.364,1.545,113.098,-362.732,176.758
-0.686,-0.498,1.372,122.681,-374.207,254.395
-0.823,-0.453,1.329,79.834,-233.398,164.429
-0.717,-0.829,0.690,-116.150,18.677,12.817
-0.571,-0.987,0.288,-57.007,-38.940,-50.354
-0.642,-1.017,0.240,-19.531,-49.438,-15.320
-0.659,-0.963,0.199,-28.381,-53.589,4.150
-0.581,-0.982,0.264,-11.658,-47.058,-5.859
-0.610,-1.047,0.190,-36.682,-50.476,-4.089
-0.617,-0.972,0.113,-71.777,-60.242,19.409
-0.683,-0.971,0.033,32.837,-100.037,1.099
-0.682,-0.993,0.098,12.268,-98.572,-3.967
-0.755,-0.969,0.046,-45.715,-87.585,-15.015
-0.826,-1.021,0.044,-48.828,-85.632,-16.907
-0.966,-1.017,0.058,-43.091,-80.383,-30.884
-0.935,-0.722,0.098,-32.654,-61.340,-70.862
-0.959,-0.780,0.170,-24.231,-23.560,-107.910
-1.004,-0.966,0.030,-103.088,23.437,-114.990
-1.030,-0.785,-0.046,-104.431,18.372,-111.511
-1.002,-0.752,-0.013,-45.105,-5.737,-114.990
