acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.094,-0.891,0.857,-28.259,-145.691,95.703
-0.052,-0.887,0.914,-36.194,-117.310,112.671
-0.089,-0.961,0.871,-57.007,-79.407,61.584
-0.090,-0.979,0.774,-111.023,-33.447,55.359
0.093,-1.066,0.741,-37.292,-21.362,-13.794
0.124,-1.055,0.649,-44.495,-18.799,0.732
0.138,-1.013,0.613,-33.813,-17.761,12.451
0.160,-0.983,0.673,-3.357,-13.611,7.202
0.163,-0.989,0.683,0.671,-10.559,2.686
0.173,-0.975,0.690,2.991,-3.723,-9.033
0.168,-1.037,0.748,-1.465,9.949,-20.752
0.149,-1.065,0.685,9.644,37.720,-25.269
0.132,-0.991,0.598,24.353,41.748,-28.137
0.113,-1.023,0.678,55.603,56.885,-50.415
0.101,-1.095,0.705,44.739,81.787,-61.218
0.128,-1.118,0.534,33.508,98.816,-67.749
0.127,-1.136,0.291,46.021,91.492,-75.012
0.042,-1.329,0.260,82.336,74.646,-77.332
-0.043,-1.514,0.294,138.916,71.167,-62.256
-0.036,-1.537,0.221,186.279,71.045,-34.119
-0.037,-1.535,0.128,199.646,47.546,-9.338
-0.088,-1.422,0.139,173.645,29.114,-19.592
-0.203,-1.363,0.174,179.687,27.649,-37.659
-0.244,-1.365,0.168,221.985,37.292,-42.419
-0.090,-1.407,0.189,242.249,47.180,-39.551
-0.050,-1.386,0.204,210.937,54.626,-40.161
-0.024,-1.271,0.164,181.030,57.556,-41.809
-0.043,-1.156,-0.029,198.242,46.265,-43.274
-0.001,-1.218,0.209,209.900,54.626,-53.345
0.013,-1.201,0.132,154.175,82.092,-27.710
