acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.259,-0.755,1.317,13.245,380.310,506.714
-0.044,-0.997,1.872,-22.034,478.027,601.990
-0.385,-1.292,2.464,-33.569,538.086,648.193
-0.606,-1.445,3.097,-27.222,711.365,738.342
-0.337,-1.554,3.284,-110.291,749.329,723.389
1.012,-3.810,2.475,-44.128,492.920,784.851
1.377,-4.000,2.516,12.512,316.284,834.961
1.521,-4.000,2.926,-93.994,-22.522,837.524
-0.302,-3.992,2.327,-315.735,-215.698,827.942
-0.640,-4.000,0.277,-290.527,-319.214,746.643
-1.012,-3.768,-1.015,-282.349,-482.666,560.852
-1.231,-3.726,-1.066,-249.634,-535.034,391.968
-0.994,-2.998,-0.358,-209.351,-411.560,255.432
-0.392,-2.574,0.369,-205.078,-56.641,146.484
-0.095,-2.170,-0.138,-207.031,83.435,145.996
0.164,-1.563,-0.583,-141.602,81.604,148.987
0.308,-1.042,-0.901,-101.746,38.696,145.203
-0.141,-0.899,0.781,200.562,-156.067,10.315
-0.203,-1.104,0.919,135.620,-96.619,15.808
-0.209,-1.154,0.889,43.945,-40.283,39.673
-0.141,-1.011,0.677,-2.991,-5.493,56.030
-0.049,-1.145,0.257,204.651,-95.215,-49.194
-0.088,-1.273,0.278,175.171,-106.628,-31.250
-0.087,-1.337,0.241,163.269,-111.328,-18.921
-0.145,-1.343,0.216,150.513,-120.789,6.653
-0.190,-1.284,0.220,174.805,-133.850,34.607
-0.236,-1.312,0.202,210.266,-142.456,43.884
-0.368,-1.408,0.202,230.286,-149.963,52.979
-0.408,-1.410,0.244,227.112,-147.888,52.368
-0.450,-1.540,0.196,204.468,-134.399,45.166
-0.592,-1.734,0.014,163.757,-119.690,45.837
-0.727,-1.523,0.030,182.983,-78.369,42.175
-0.882,-1.538,0.016,221.313,-54.749,35.950
-0.885,-1.471,-0.400,176.758,2.441,7.996
-0.865,-1.068,-0.537,156.982,-13.794,-22.949
-0.808,-0.858,-0.581,207.947,-37.109,-62.744
-0.809,-0.873,-0.484,265.747,-62.561,-95.947
-0.731,-0.873,-0.428,257.507,-65.491,-99.854
-0.656,-0.848,-0.535,195.374,-67.688,-96.008
