acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.664,-0.560,0.819,202.087,245.361,447.998
0.662,-1.027,1.090,251.038,244.568,535.400
0.426,-1.893,2.037,282.227,264.954,660.767
-0.182,-2.867,3.700,284.912,300.903,737.915
-0.760,-3.315,4.000,177.063,535.522,946.228
0.058,-2.755,3.481,32.288,568.115,959.839
1.228,-3.799,0.820,123.230,163.696,1039.001
-0.133,-4.000,0.336,101.501,-431.396,1229.919
-1.569,-3.981,0.380,-137.573,-710.815,1206.177
-1.283,-3.993,-0.008,-434.021,-681.946,942.688
-0.158,-4.000,-0.883,-374.268,-581.543,508.240
-0.726,-3.854,-1.757,-118.408,-621.094,156.616
-0.664,-3.278,-1.089,-149.597,-635.071,131.348
-0.416,-2.358,-0.198,-359.863,-416.077,253.845
0.353,-0.996,-0.486,28.259,-62.195,-93.323
0.229,-1.140,-0.439,35.767,-99.060,-75.317
0.035,-1.228,-0.321,52.979,-137.512,-32.532
-0.476,-1.092,-0.038,192.017,-110.168,-61.951
-0.596,-1.159,-0.039,184.082,-126.648,-65.002
-0.585,-1.125,-0.176,176.086,-151.001,-74.646
-0.700,-1.147,-0.433,172.302,-193.054,-79.651
-0.888,-1.161,-0.708,164.001,-274.841,-63.782
-0.991,-1.123,-0.673,174.377,-296.814,-52.307
-1.197,-1.292,-0.570,243.042,-329.224,5.920
-1.255,-1.285,-0.520,241.211,-322.815,59.631
-1.223,-1.162,-0.635,185.486,-302.612,106.506
-1.081,-0.790,-0.895,134.888,-284.729,122.681
-0.954,-0.387,-1.069,154.297,-271.851,102.417
-0.894,-0.491,-1.301,180.054,-262.573,77.026
-0.808,-0.764,-1.505,98.938,-254.761,85.693
-0.697,-0.698,-1.324,91.675,-230.835,115.356
-0.701,-0.709,-1.225,106.628,-193.420,148.499
-0.556,-0.540,-1.112,101.624,-153.992,167.236
-0.419,-0.375,-1.032,104.797,-115.356,160.889
