acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.224,-1.383,-0.337,-119.446,-264.160,286.194
-0.234,-1.501,-0.453,-144.836,-317.444,350.525
-0.383,-1.343,-0.151,-141.174,-352.173,414.673
-0.330,-1.383,0.173,-106.873,-342.468,458.008
-0.154,-1.559,0.099,-93.262,-314.270,471.252
-0.085,-1.491,0.010,-128.479,-294.678,438.721
0.027,-1.299,-0.047,-121.399,-291.199,377.502
0.282,-1.330,0.056,-86.365,-290.466,293.762
0.460,-1.607,0.263,-58.716,-276.001,227.173
0.784,-2.054,0.537,-33.508,-244.446,198.242
1.116,-2.320,0.635,-44.128,-173.157,197.815
1.295,-2.547,0.752,-91.553,-116.699,218.201
1.386,-2.251,0.684,-124.023,-60.242,226.135
1.442,-1.490,0.505,-140.747,-2.258,167.969
1.383,-0.532,0.709,-143.188,88.074,14.648
0.993,0.455,0.780,-119.080,233.276,-256.287
-0.686,1.532,0.591,-65.063,407.715,-647.461
-1.331,1.329,0.491,28.442,560.913,-1097.473
-2.331,0.647,0.408,94.055,659.729,-1479.370
-2.697,-1.118,0.711,155.945,785.095,-1697.266
-0.726,-3.807,-0.722,331.909,853.577,-1527.038
2.802,-3.124,-1.453,574.402,642.578,-875.732
2.769,-1.393,1.246,21.057,137.024,-133.667
2.129,-0.506,1.418,-71.472,44.983,-36.194
1.461,0.254,1.227,11.475,-97.656,-27.161
0.702,-0.460,1.497,-2.380,-118.347,-42.297
0.078,-0.813,1.400,-68.848,-83.252,41.748
0.046,-0.565,1.140,-83.252,-37.903,109.741
