acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.046,-0.667,1.596,8.484,430.603,395.081
-0.137,-1.235,2.011,-34.973,429.382,430.237
-0.067,-1.672,1.961,-186.401,339.905,575.623
-0.113,-1.667,2.333,-139.954,214.966,666.992
-0.279,-2.042,2.691,-94.971,79.834,686.279
-0.894,-3.952,2.368,-252.869,-54.382,696.045
-1.410,-4.000,2.228,-587.952,-63.293,701.782
-0.773,-3.968,0.857,-828.247,36.499,623.596
-0.007,-3.791,-1.563,-461.548,-53.894,516.846
0.075,-3.433,-1.909,-5.615,-326.538,364.014
-0.800,-3.436,0.151,-156.067,-371.826,197.449
-0.712,-2.496,0.855,-193.665,-255.798,159.302
-0.381,-1.796,0.204,-202.148,86.243,65.796
0.166,-1.169,-0.703,-99.426,114.563,18.494
0.227,-1.209,-0.528,36.255,-31.860,7.263
-0.101,-0.858,0.895,61.035,-32.104,-33.691
-0.147,-0.906,0.782,106.323,-35.278,-30.579
-0.166,-1.062,0.757,58.655,-14.709,-26.489
-0.125,-1.083,0.389,120.300,-60.120,-16.663
-0.148,-1.107,0.424,131.165,-62.744,-18.555
-0.215,-1.119,0.432,116.882,-57.495,-16.968
-0.259,-1.093,0.358,84.473,-55.847,-13.672
-0.480,-1.250,0.330,104.736,-61.523,2.625
-0.568,-1.206,0.350,120.361,-55.237,4.639
-0.595,-1.220,0.061,135.315,-46.204,-58.716
-0.704,-1.370,-0.090,113.403,-63.416,-60.791
-0.700,-1.276,-0.226,105.225,-87.524,-57.983
-0.740,-1.159,-0.312,139.893,-116.333,-59.082
-0.712,-1.077,-0.365,181.702,-146.118,-69.336
-0.710,-1.080,-0.333,202.759,-165.466,-78.918
-0.829,-1.016,-0.184,218.811,-164.795,-75.378
