acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.040,-1.120,0.487,-162.170,-33.691,73.242
-0.053,-1.296,0.468,-177.368,-32.104,72.083
-0.081,-1.173,0.360,-191.040,-27.527,73.425
-0.121,-1.162,0.306,-156.128,-27.222,60.913
-0.137,-1.298,0.358,-133.484,-30.762,52.002
-0.137,-1.412,0.412,-130.554,-34.973,53.467
-0.153,-1.373,0.361,-108.948,-45.105,49.377
-0.144,-1.340,0.315,-78.552,-52.246,43.274
-0.104,-1.600,0.331,50.720,-60.364,24.231
0.042,-2.036,0.503,40.161,-57.251,41.809
0.292,-1.990,0.576,-6.042,-70.007,80.383
0.304,-1.939,0.559,-2.197,-98.206,110.291
0.369,-2.226,0.647,36.377,-123.291,125.366
0.461,-2.874,1.065,19.165,-103.760,143.188
0.475,-2.859,1.064,-63.843,-24.780,135.437
0.453,-2.086,0.539,-88.867,68.848,26.978
0.129,-1.615,0.172,36.072,146.545,-209.656
-0.206,-2.148,0.529,174.622,267.151,-457.214
-0.426,-1.920,0.619,200.989,489.075,-739.624
-0.080,-1.304,0.635,195.190,532.410,-827.820
1.129,-1.220,0.415,85.022,465.942,-964.966
2.543,-1.198,0.069,17.212,358.643,-906.250
2.923,-0.561,0.355,70.435,-13.245,-429.260
2.025,-0.601,1.592,155.334,-53.406,-41.809
1.138,0.098,1.758,133.484,12.573,166.260
0.495,0.743,1.092,101.257,36.682,139.893
