acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.301,-0.606,1.241,302.002,348.816,248.596
0.196,-1.037,1.665,301.880,347.656,319.397
-0.371,-2.166,3.335,264.587,364.502,495.300
-0.182,-2.172,4.000,-11.169,497.681,613.525
0.118,-3.423,3.257,-203.125,530.884,627.808
0.955,-4.000,1.619,-108.521,279.968,776.001
0.587,-4.000,0.359,-150.940,-146.667,1067.078
-0.952,-3.989,-0.265,-288.513,-431.641,1318.237
-0.185,-3.998,-1.997,-314.331,-533.813,1154.846
0.146,-3.995,-1.682,-129.333,-620.544,565.308
-0.059,-4.000,-1.205,-162.231,-574.768,203.979
-0.830,-3.995,-0.985,-268.677,-393.372,272.522
-0.757,-2.374,-0.662,-351.624,-57.068,353.943
-0.349,-0.699,-1.104,-346.069,1.770,316.895
0.005,-0.013,-1.164,-138.428,-32.593,86.304
-0.017,-1.409,-0.188,214.661,-146.362,-95.276
-0.081,-1.865,0.542,145.386,-131.714,-69.519
-0.082,-1.714,0.543,-65.552,-49.683,40.405
-0.063,-1.384,0.293,-110.901,-15.869,88.257
0.030,-1.029,0.551,102.051,7.385,-88.562
0.114,-1.128,0.538,190.613,-26.978,13.184
0.115,-1.244,0.601,186.218,-26.978,5.066
0.068,-1.406,0.653,165.039,-22.095,-0.549
0.017,-1.456,0.627,140.381,-14.526,3.418
-0.057,-1.476,0.467,128.906,-13.000,5.615
-0.165,-1.500,0.240,127.319,-17.944,-6.897
-0.272,-1.503,0.232,140.869,-14.099,-29.663
-0.373,-1.584,0.188,173.401,9.338,-48.889
-0.400,-1.655,0.071,181.580,53.223,-60.669
-0.411,-1.618,-0.023,153.870,74.768,-63.354
-0.380,-1.563,-0.022,138.367,99.487,-65.186
-0.245,-1.458,0.029,150.391,124.695,-70.251
-0.186,-1.408,0.081,171.448,138.306,-77.881
-0.210,-1.381,0.152,156.006,138.000,-82.825
-0.254,-1.188,0.227,115.051,133.545,-90.820
