acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.443,0.420,1.439,-165.161,318.176,342.590
0.471,0.507,1.663,-78.491,325.012,379.089
0.714,-0.278,1.994,7.446,194.519,411.072
0.427,-2.325,2.768,-124.634,-20.325,486.633
-0.115,-3.437,3.376,-371.765,-170.349,531.311
0.996,-3.790,1.821,-522.400,-416.931,336.548
1.628,-4.000,1.166,-590.210,-547.607,240.662
1.615,-3.641,0.236,-549.744,-558.533,291.809
1.680,-3.422,-0.715,-399.292,-534.607,260.071
1.730,-3.160,-0.165,-232.422,-473.938,121.582
1.583,-2.538,0.421,-162.231,-402.710,62.683
1.606,-2.088,-0.068,-173.767,-197.144,11.108
1.316,-1.389,-0.270,-196.228,-150.757,43.091
0.546,-0.967,0.959,63.354,-68.787,27.100
0.398,-1.161,1.195,-26.428,13.977,39.734
0.287,-0.855,0.857,173.218,-32.104,64.209
0.165,-0.959,1.118,98.877,9.583,66.528
0.179,-0.806,0.922,48.035,30.945,59.875
0.212,-1.586,0.565,248.962,-67.993,-30.823
0.177,-1.813,0.731,170.166,-49.072,10.559
0.153,-1.397,0.616,30.273,2.930,57.556
0.111,-1.281,0.048,198.364,29.175,-98.999
0.101,-1.415,-0.045,209.656,-8.240,-99.304
-0.008,-1.382,0.047,192.932,-34.729,-98.755
-0.095,-1.354,0.092,185.974,-37.781,-97.351
-0.153,-1.289,-0.033,217.590,-32.898,-92.896
-0.240,-1.183,-0.138,266.235,-27.100,-88.196
-0.275,-1.022,-0.515,297.607,-31.189,-88.989
-0.295,-1.088,-0.614,306.641,-55.969,-84.412
