acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.268,-0.779,0.971,-30.273,267.334,533.813
-0.025,-1.349,1.509,-39.917,301.636,645.996
-0.939,-2.188,3.347,-68.542,363.403,760.132
-1.045,-1.907,4.000,-245.300,511.047,770.752
0.042,-2.289,2.795,-302.917,499.084,715.942
0.950,-3.371,0.803,-144.897,9.155,655.395
-0.269,-4.000,0.707,-125.549,-233.032,692.200
-1.710,-4.000,0.897,-342.224,-564.697,701.233
-1.499,-3.974,0.596,-589.111,-429.687,461.487
-0.625,-4.000,-0.979,-548.462,-264.099,186.218
-0.774,-4.000,-2.164,-297.974,-272.827,29.968
-1.028,-3.794,-2.155,-264.465,-313.782,15.076
-0.692,-2.512,-0.982,-197.937,-195.190,82.886
-0.320,-1.727,-0.570,-221.008,-44.189,90.210
-0.183,-1.162,-0.652,-243.713,74.036,48.950
-0.111,-0.920,-0.852,-160.278,106.506,13.245
0.005,-0.851,-1.020,-61.707,63.049,-2.319
-0.432,-1.078,0.230,61.035,-35.339,-98.755
-0.486,-1.123,0.211,50.171,-34.302,-110.413
-0.541,-1.100,0.220,35.889,-42.419,-121.338
-0.586,-1.007,0.285,38.635,-50.903,-136.414
-0.720,-0.981,0.301,76.111,-63.293,-154.358
-0.731,-0.971,0.240,89.111,-80.750,-171.936
-0.816,-0.946,0.159,75.378,-102.112,-181.763
-1.029,-0.988,0.145,85.388,-130.310,-183.960
-1.138,-1.023,0.113,123.413,-168.335,-175.476
-1.219,-1.089,0.077,116.821,-179.382,-168.274
-1.288,-1.020,0.255,83.008,-197.144,-134.583
-1.438,-0.864,0.340,93.262,-195.679,-120.850
-1.511,-0.980,0.232,113.037,-182.007,-80.505
-1.379,-0.813,0.112,70.435,-170.471,-62.866
-1.262,-0.573,0.058,52.185,-158.386,-56.702
-1.334,-0.593,-0.106,65.308,-149.292,-43.457
-1.224,-0.451,-0.249,66.895,-151.245,-38.757
-1.104,-0.284,-0.326,77.454,-166.260,-32.104
-1.074,-0.176,-0.426,83.069,-173.035,-29.541
-1.027,-0.189,-0.519,106.873,-199.463,-16.968
-0.979,-0.199,-0.628,125.671,-223.816,-7.385
