acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.049,0.121,1.191,107.788,345.703,298.645
-0.031,0.064,1.251,108.032,369.629,302.673
-0.131,-0.884,1.744,150.696,418.518,357.056
-0.301,-1.938,2.772,184.204,433.777,389.221
-0.612,-3.224,3.882,24.475,492.187,521.362
-0.111,-3.443,3.640,-201.965,484.314,580.261
1.061,-3.738,2.829,-163.574,302.185,633.972
1.275,-4.000,1.930,-218.628,-41.809,797.058
0.531,-3.992,-0.609,-388.855,-391.113,990.051
0.457,-3.993,-1.434,-551.758,-592.590,1031.494
0.745,-4.000,-2.684,-529.785,-686.706,895.630
0.353,-4.000,-3.173,-276.672,-763.550,567.444
-0.416,-4.000,-1.959,-42.847,-710.449,169.250
-0.302,-3.937,-0.626,-156.067,-444.519,25.452
0.090,-3.200,-1.012,-334.534,-194.397,2.991
0.353,-2.129,-1.415,-347.534,-84.900,12.024
0.501,-1.243,-1.426,-191.223,-100.647,-36.011
0.364,-1.310,-1.382,-124.573,-123.535,-52.246
0.137,-1.232,-1.125,6.714,-187.073,-83.679
-0.061,-1.114,-0.821,58.105,-203.552,-111.694
-0.144,-1.049,-0.539,80.627,-204.407,-129.761
-0.230,-1.141,-0.301,152.283,-182.678,-185.303
-0.388,-1.245,-0.219,193.542,-164.001,-208.984
-0.678,-1.436,-0.151,253.113,-156.677,-224.976
-0.964,-1.607,-0.076,324.707,-161.560,-223.999
-1.335,-1.782,0.033,341.248,-180.847,-191.772
-1.749,-1.868,0.198,298.462,-229.431,-113.708
-2.024,-1.609,0.431,305.420,-259.521,-55.969
-2.151,-1.226,0.346,325.378,-294.250,12.268
-2.342,-0.929,0.167,339.600,-345.459,74.829
-2.345,-0.708,0.030,310.181,-391.663,104.370
-2.260,-0.385,0.077,264.038,-410.706,102.722
-1.925,-0.212,0.178,244.385,-399.536,99.304
-1.350,0.198,0.389,264.221,-351.807,97.229
-0.176,0.388,1.224,166.260,162.781,288.330
-0.296,0.499,1.257,236.267,216.370,304.688
-0.613,0.496,1.552,278.687,260.010,295.227
-0.888,0.096,2.158,204.346,333.801,272.644
-1.152,-0.469,2.421,70.801,423.523,280.396
-1.163,-0.791,2.432,-11.475,492.432,321.350
-0.742,-0.948,2.782,14.709,514.404,368.103
-0.265,-1.440,2.926,-20.691,451.355,418.213
0.282,-2.570,2.426,-221.863,303.589,473.572
0.620,-3.835,1.354,-312.500,-38.086,689.270
0.294,-4.000,-0.100,-345.764,-363.586,856.201
0.468,-3.989,-1.271,-454.651,-501.709,844.055
1.052,-3.994,-1.352,-552.551,-626.587,559.570
0.383,-4.000,-2.165,-337.341,-561.523,455.994
-0.082,-4.000,-2.665,-247.925,-529.663,332.825
-0.267,-3.816,-1.376,-220.215,-422.974,149.780
-0.079,-2.562,-0.890,-291.565,-184.143,-78.552
0.148,-2.194,-1.137,-291.260,-140.747,-103.943
0.116,-2.001,-1.363,-148.499,-112.061,-55.359
0.076,-1.555,-1.482,-69.763,-152.588,-8.301
0.006,-1.030,-1.105,-15.686,-188.477,-2.380
