acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.446,0.074,1.617,115.906,165.649,345.032
0.257,-0.061,2.284,76.599,145.203,362.427
-0.470,-0.997,3.567,-106.689,170.044,376.404
-0.422,-1.950,3.159,-315.613,199.524,431.885
-0.093,-2.703,2.754,-297.119,70.557,446.533
0.212,-3.915,2.558,-295.044,-38.879,428.101
0.464,-3.992,1.640,-529.907,-358.154,301.453
1.053,-3.935,-0.459,-557.495,-485.107,144.653
0.124,-3.999,-2.309,-476.868,-552.917,137.512
-0.582,-3.067,-1.800,-219.177,-355.041,169.800
-0.577,-1.566,-1.357,-195.007,-139.160,19.165
-0.463,-1.368,-1.316,-180.359,-59.814,-39.795
-0.161,-1.482,-1.263,-109.558,11.536,-66.284
-0.012,-1.360,-0.774,-23.987,-24.475,26.672
-0.114,-1.224,0.304,69.092,-31.433,21.729
-0.135,-1.305,0.297,31.128,-61.707,33.936
-0.293,-1.007,0.487,21.729,-74.280,55.176
-0.353,-1.039,0.482,78.369,-55.176,58.044
-0.352,-1.080,0.416,83.618,-48.218,36.377
-0.333,-1.142,0.350,75.195,-47.302,20.996
-0.330,-1.117,0.211,52.979,-57.495,-8.179
-0.468,-1.166,0.132,131.897,-128.662,-19.226
-0.552,-1.325,0.182,108.704,-118.896,-11.292
-0.622,-1.211,-0.066,91.675,-106.262,-6.287
-0.655,-1.251,-0.183,128.174,-105.041,-8.911
-0.675,-1.284,-0.148,141.113,-103.821,-1.526
-0.656,-1.239,-0.162,138.489,-101.501,3.174
-0.636,-1.127,-0.196,132.996,-101.501,10.620
-0.627,-1.104,-0.143,138.123,-97.961,12.695
-0.630,-1.117,-0.068,131.897,-84.900,18.799
-0.596,-1.052,-0.060,110.718,-68.359,14.587
-0.586,-1.004,-0.143,84.167,-57.190,-0.122
-0.580,-0.965,-0.414,157.837,-45.654,-23.987
