acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.164,-0.454,1.496,172.791,440.674,466.064
-0.181,-1.286,3.096,253.235,523.743,567.993
-0.917,-2.216,4.000,145.264,665.832,685.242
-0.537,-2.134,3.609,-80.627,729.065,737.305
1.314,-2.365,0.677,45.105,404.480,799.194
1.534,-3.622,-0.180,168.701,-218.628,936.340
-1.915,-4.000,1.371,12.268,-611.816,1073.608
-1.882,-3.861,1.455,-504.150,-417.908,995.911
-0.621,-3.686,0.098,-626.282,-86.243,568.481
-0.007,-3.829,-1.909,-216.919,-158.813,195.984
-1.119,-3.821,-1.500,-126.526,-344.543,190.002
-1.095,-3.053,-0.792,-204.224,-328.064,293.213
-1.000,-1.818,0.211,-184.692,-149.902,302.917
0.126,-0.703,-0.994,-111.633,100.159,-5.066
0.072,-1.057,-1.042,56.824,-1.526,-51.025
-0.084,-1.067,-0.482,124.878,-167.725,-27.954
-0.346,-0.964,0.761,174.133,-142.151,-41.870
-0.328,-0.941,0.727,132.080,-65.491,-60.059
-0.323,-1.001,0.565,86.182,-36.743,-66.406
-0.450,-1.131,0.121,176.331,-149.109,-119.812
-0.544,-1.209,0.219,150.330,-164.612,-123.108
-0.592,-1.264,0.174,126.099,-175.476,-128.845
-0.678,-1.285,0.027,131.592,-198.059,-132.507
-0.780,-1.251,0.006,140.381,-225.830,-130.432
-0.841,-1.085,0.118,132.507,-245.850,-124.329
-0.919,-1.189,-0.053,103.455,-269.043,-107.727
-1.339,-1.254,-0.205,86.243,-290.344,-73.425
-1.442,-0.955,-0.245,117.371,-288.269,-66.711
-1.411,-0.913,-0.382,180.115,-277.954,-59.204
-1.390,-0.971,-0.406,166.870,-256.653,-38.818
-1.311,-0.816,-0.388,135.925,-246.948,-28.137
-1.125,-0.481,-0.476,70.740,-215.942,-12.756
-1.017,-0.361,-0.832,95.581,-212.280,-16.602
-1.022,-0.477,-0.833,184.631,-208.130,-21.545
-0.875,-0.464,-0.726,182.861,-199.402,-20.325
-0.573,-0.264,-0.991,110.229,-174.988,-12.756
-0.508,-0.243,-1.021,152.039,-186.096,7.263
