acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.764,0.443,1.268,202.759,404.175,163.574
0.831,-0.716,1.840,169.800,352.417,238.647
0.488,-1.252,2.693,-21.057,288.818,356.506
0.368,-1.858,3.843,-89.233,262.939,480.469
0.368,-3.159,3.893,-89.172,149.353,609.680
0.506,-4.000,2.744,-343.445,-137.268,653.259
0.771,-4.000,1.497,-558.594,-417.664,565.674
0.955,-3.994,-1.856,-554.871,-629.578,351.196
-0.539,-4.000,-2.814,-286.438,-844.116,211.365
-1.025,-3.879,-1.006,-189.514,-623.352,117.371
-0.509,-2.997,-0.384,-306.335,-192.322,-12.268
-0.101,-1.881,-1.288,-306.824,80.872,-84.167
0.163,-1.506,-1.782,-155.273,92.834,-73.486
0.227,-1.242,-1.339,-30.823,-4.211,-3.174
-0.213,-1.028,0.620,26.001,-4.578,12.451
-0.138,-1.161,0.389,33.020,20.081,12.085
-0.243,-1.300,0.410,125.854,-67.810,-25.635
-0.313,-1.265,0.403,114.319,-60.669,-13.184
-0.356,-1.241,0.204,143.066,-60.364,-57.434
-0.437,-1.402,0.211,139.160,-64.819,-43.518
-0.485,-1.226,0.145,142.822,-65.796,-35.217
-0.527,-1.055,0.068,175.659,-71.777,-57.983
-0.610,-1.255,-0.020,194.580,-77.576,-85.999
-0.696,-1.552,-0.042,191.101,-82.520,-91.431
-0.760,-1.427,-0.024,158.386,-96.252,-67.993
-0.796,-1.161,-0.000,166.199,-95.093,-52.429
-0.818,-1.048,-0.031,186.340,-87.097,-47.058
-0.796,-1.083,-0.033,166.748,-80.322,-45.410
-0.757,-0.960,-0.114,104.553,-71.289,-31.738
