acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.397,0.346,-1.025,-61.646,-36.865,29.480
0.413,0.407,-1.026,-83.740,-51.636,24.536
0.488,0.151,-1.151,7.385,-73.669,30.090
0.555,0.300,-1.082,5.920,-77.698,32.166
0.563,0.406,-0.948,6.470,-66.284,17.334
0.638,0.329,-0.975,4.639,-56.580,-1.160
0.700,0.132,-1.062,2.075,-63.660,-12.939
1.212,-0.123,0.348,168.335,122.742,18.372
1.353,-0.498,0.633,178.894,204.346,99.487
1.258,-0.639,0.989,177.612,244.629,151.611
1.007,-0.885,1.274,141.052,345.032,375.183
0.811,-0.801,1.830,102.661,403.625,537.292
0.479,-0.700,2.255,75.928,474.182,672.058
0.094,-0.954,2.922,49.988,542.297,802.124
-0.402,-0.965,3.789,-156.067,596.069,866.089
0.347,-1.293,2.077,-584.717,533.142,844.971
1.904,-3.004,0.163,-528.015,298.462,1027.527
2.134,-4.000,0.907,-165.405,24.536,1372.436
3.245,-4.000,2.175,-298.279,-90.881,1440.307
4.000,-3.976,2.528,-357.361,6.348,1317.871
4.000,-4.000,-0.135,69.763,-69.519,1157.898
3.225,-3.894,-0.561,356.262,-434.692,1010.681
1.660,-3.951,-0.099,193.909,-595.642,686.035
0.819,-2.833,0.519,3.601,-428.772,520.996
1.118,-0.825,-0.604,-237.549,-224.487,302.002
1.730,-0.186,-2.696,-160.522,-183.472,162.598
1.232,0.055,-2.467,159.302,-246.033,122.559
1.135,0.237,0.188,-29.785,-20.264,-74.341
1.233,-0.388,0.077,18.005,15.686,3.967
0.774,0.260,0.945,43.396,35.400,0.244
0.667,0.248,0.929,44.312,-4.150,5.005
0.597,0.212,1.044,7.996,21.606,-10.193
