acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.329,-1.281,0.667,-151.978,26.001,70.190
-0.356,-1.364,0.752,-192.688,27.527,81.421
-0.462,-1.299,0.596,-206.116,22.827,111.877
-0.465,-1.093,0.813,-22.705,-69.214,-24.658
-0.460,-1.477,0.634,-75.195,-21.912,11.047
-0.308,-1.115,0.673,-104.614,1.831,58.594
0.342,-1.248,0.565,-61.829,-23.987,105.347
0.765,-1.823,0.296,-43.213,-35.156,140.930
1.159,-2.255,0.100,-55.115,-38.269,153.442
1.228,-2.086,-0.009,-98.145,2.319,126.282
0.668,-1.267,-0.780,-19.958,145.325,-19.653
-0.428,-1.073,-0.524,617.920,774.963,-755.615
-0.371,-2.158,0.103,688.171,920.532,-937.683
-0.312,-3.203,1.174,511.414,976.990,-942.993
1.851,-3.293,0.729,24.536,738.098,-692.444
2.689,-2.342,-0.163,8.362,516.296,-534.424
3.059,-1.290,-0.219,96.436,37.048,-197.327
1.942,-0.857,0.996,126.709,-230.591,17.761
0.365,-0.642,2.062,159.851,-255.859,86.609
-0.008,-0.627,2.209,27.466,-36.438,60.913
-0.098,-0.561,1.454,-106.323,100.342,16.418
-0.553,-0.796,0.677,46.387,-110.168,-4.211
-0.627,-0.872,0.740,47.607,-84.229,5.798
-0.615,-0.820,0.747,25.818,-48.523,8.667
-0.626,-0.804,0.620,30.518,-6.592,-13.062
-0.662,-0.924,0.537,52.917,-0.244,-24.780
-0.748,-1.010,0.409,59.631,-12.146,-24.902
-0.707,-0.966,0.299,43.396,-41.443,-23.071
-0.693,-0.868,0.380,37.781,-66.162,-26.855
-0.749,-0.853,0.355,48.035,-79.712,-26.978
