acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.894,-0.450,-0.911,-125.244,-163.696,87.402
-0.975,-0.455,-0.857,-103.638,-222.961,92.896
-0.947,-0.299,-0.669,-113.708,-265.564,65.308
-0.025,-1.052,1.057,-257.568,-394.592,7.568
0.066,-0.980,0.991,-316.772,-363.342,24.170
-0.144,-1.626,0.806,-163.940,-377.441,23.499
-0.346,-2.136,1.095,-159.424,-325.806,90.576
-0.303,-1.530,0.711,-175.598,-251.953,126.099
-0.185,-1.521,0.462,-149.536,-209.717,98.572
-0.139,-1.696,0.504,-102.295,-192.017,47.607
-0.168,-1.734,0.610,-96.680,-166.504,45.227
-0.069,-1.595,0.515,-86.121,-136.902,57.129
0.116,-1.497,0.170,-73.181,-130.798,62.988
0.262,-1.751,-0.105,-0.427,-163.757,84.045
0.347,-2.295,-0.217,32.532,-189.514,125.061
0.524,-2.616,-0.532,59.753,-197.632,165.710
0.690,-2.329,-1.020,110.779,-169.128,146.179
0.796,-1.985,-0.703,153.992,-18.494,49.194
0.647,-2.127,-0.145,171.082,280.884,-68.726
0.645,-1.513,-0.697,272.339,681.335,-296.448
0.878,-0.927,-0.949,542.053,779.419,-508.911
0.907,-2.247,0.314,649.780,903.870,-639.038
0.444,-3.295,1.436,408.936,1102.112,-647.705
0.448,-2.370,1.349,74.158,1178.528,-649.048
1.921,-1.521,-0.505,-135.193,906.128,-604.675
3.352,-1.309,-1.848,60.608,336.792,-357.666
2.779,-1.629,-0.237,249.268,-175.232,5.493
0.256,-0.761,2.144,218.140,-367.615,183.044
-0.262,-0.580,2.257,152.527,-311.157,184.387
-0.739,-0.310,2.308,10.132,-133.545,96.619
-0.941,-0.563,0.972,-156.311,50.598,25.452
-0.785,-0.746,0.490,12.756,-81.238,30.762
-0.771,-0.937,0.248,44.312,-74.463,25.452
-0.752,-0.868,0.158,44.861,-89.478,42.847
