acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.330,-0.643,1.050,-195.496,60.547,92.896
-0.407,-0.805,1.095,-219.727,59.387,95.825
-0.421,-0.589,1.071,-223.816,61.401,94.482
-0.303,-0.364,1.295,-208.984,18.433,6.531
-0.346,-0.410,1.380,-222.046,8.911,-3.357
-0.332,-0.480,1.434,-186.279,3.296,4.883
-0.196,-0.787,1.512,-141.907,3.967,36.926
-0.005,-0.998,1.486,-121.826,3.723,89.111
0.009,-0.963,1.447,-95.093,-3.845,135.681
0.014,-0.799,1.555,-43.030,-7.874,157.104
0.090,-1.029,1.818,10.681,5.066,158.142
0.188,-1.174,1.962,50.659,34.973,156.982
0.224,-1.341,2.053,81.665,43.762,165.771
0.236,-1.361,2.081,129.456,41.931,182.068
0.208,-1.365,2.287,183.289,54.260,190.491
0.208,-1.407,2.279,240.356,88.318,189.209
0.286,-1.240,1.808,322.632,102.417,165.222
0.249,-1.082,1.945,370.483,118.469,34.485
0.182,-0.940,1.846,352.234,160.645,-89.905
0.012,-0.651,1.329,382.812,182.068,-241.089
0.290,-1.026,0.755,603.455,362.061,-704.834
0.877,-1.681,0.667,284.485,304.504,-646.728
1.179,-1.573,0.210,-76.599,67.627,-514.526
0.814,-1.668,0.479,100.769,-163.757,-303.040
0.604,-1.742,1.144,313.293,-240.784,-65.857
0.328,-0.419,1.718,120.483,-135.742,44.922
0.084,-0.003,1.592,57.251,-69.214,18.433
