acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.233,-0.787,1.162,-208.801,39.062,168.579
-0.213,-0.960,1.247,-189.697,30.518,188.904
-0.119,-0.717,1.288,-205.688,15.381,179.810
-0.131,-0.633,1.312,-215.088,11.902,162.537
-0.050,-0.721,1.335,-220.154,1.526,110.596
0.000,-0.816,1.333,-212.219,4.700,102.966
-0.041,-0.833,1.354,-187.012,17.883,104.492
-0.051,-0.875,1.396,-145.813,32.043,112.488
-0.019,-0.888,1.281,-99.426,29.297,126.343
-0.045,-0.925,1.417,-49.805,15.137,138.672
-0.071,-1.037,1.657,-13.000,17.029,147.522
-0.038,-1.070,1.822,22.949,34.180,163.513
-0.010,-1.122,2.107,59.937,47.546,180.664
0.075,-1.164,2.395,92.957,71.960,213.318
0.123,-1.157,2.202,116.638,77.454,226.440
0.171,-1.165,2.127,192.261,65.735,240.906
0.187,-1.233,2.287,203.796,85.754,230.286
0.265,-1.290,2.169,218.384,121.399,220.337
0.402,-1.012,1.859,238.342,143.738,184.875
0.376,-0.861,1.571,299.744,161.987,56.519
0.292,-0.361,1.336,324.829,165.527,-13.977
-0.167,0.307,1.157,387.268,202.393,-348.633
0.002,-1.837,0.586,420.654,273.071,-988.647
0.666,-2.722,0.332,292.542,239.380,-905.640
0.842,-1.481,-0.136,154.480,-19.470,-540.710
0.752,-1.664,0.516,330.261,-170.959,-291.565
0.639,-1.467,0.863,251.465,-241.516,-99.121
0.188,-0.472,1.360,145.203,-201.599,3.784
0.122,-0.172,1.328,117.615,-81.665,20.386
