acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.743,0.171,1.093,-230.591,92.896,-8.423
-0.489,-0.159,1.544,-223.999,113.098,-21.301
-0.468,-0.860,1.713,-241.638,147.949,-24.109
-0.532,-1.021,1.420,-225.830,139.404,51.514
-0.576,-0.535,1.339,-196.350,98.083,59.753
-0.756,-0.331,1.739,-193.726,78.003,8.850
-0.726,-0.661,1.893,-179.687,82.764,-23.621
-0.580,-0.728,1.662,-149.414,87.219,7.263
-0.533,-0.620,1.666,-105.041,79.895,42.419
-0.504,-0.835,1.829,-82.214,79.041,59.326
-0.466,-0.861,1.796,-10.193,86.609,118.225
-0.414,-0.788,1.853,63.660,93.567,144.714
-0.365,-1.066,2.120,165.161,104.370,182.495
-0.352,-1.577,2.484,274.170,111.877,244.263
-0.306,-1.999,2.856,354.492,115.234,303.589
-0.165,-2.416,2.924,421.631,120.422,334.656
-0.090,-2.214,2.773,507.507,108.704,321.167
-0.133,-1.439,3.079,538.879,102.722,201.843
-0.197,-1.026,2.846,506.653,158.325,-12.390
-0.113,-0.593,1.701,489.929,201.599,-321.960
-0.753,0.135,1.354,569.031,190.430,-769.470
-0.572,0.028,1.101,581.360,285.767,-928.833
0.883,-2.280,0.273,336.060,295.288,-902.039
1.239,-2.424,-0.599,12.024,60.181,-647.949
1.445,-1.665,-0.796,17.090,-96.252,-482.544
0.900,-1.578,0.650,292.175,-359.680,-37.903
0.389,-0.999,1.651,196.045,-302.795,111.633
0.185,-0.286,1.430,87.097,-177.307,129.822
-0.000,-0.203,1.224,24.780,-38.330,87.341
