acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.275,-0.867,0.935,-190.186,15.930,127.014
-0.309,-0.859,1.130,-207.703,10.864,132.935
-0.389,-0.649,1.310,-215.515,19.226,121.338
-0.360,-0.605,1.395,-196.716,21.545,96.985
-0.207,-0.765,1.479,-206.177,8.728,73.914
-0.177,-0.909,1.572,-241.333,-0.793,62.500
-0.205,-0.926,1.517,-223.511,3.845,76.843
-0.132,-1.095,1.429,-102.905,4.089,119.202
-0.068,-1.359,1.648,-71.655,2.930,130.432
-0.064,-1.706,1.830,-19.470,5.432,172.852
-0.040,-1.693,2.025,23.865,16.663,207.397
-0.010,-1.598,2.141,95.642,34.119,219.971
0.043,-1.793,2.381,169.556,55.603,226.929
0.163,-1.958,2.636,186.279,88.440,231.995
0.246,-1.878,2.538,184.204,126.648,222.534
0.088,-1.408,2.015,334.412,158.752,163.025
0.011,-1.107,2.227,403.870,209.045,69.397
0.015,-0.708,2.140,407.898,284.912,-49.622
0.141,-0.402,1.565,411.316,310.852,-114.075
-0.659,0.025,1.410,697.021,284.058,-664.856
-0.391,-0.404,1.575,658.935,446.045,-745.789
0.500,-1.571,0.516,169.250,417.908,-695.373
0.665,-1.400,-0.415,76.904,197.205,-563.293
0.792,-1.572,-0.605,217.834,-40.100,-326.538
0.517,-1.357,0.217,260.620,-184.448,-132.263
0.154,-0.822,1.058,142.639,-184.021,-54.321
