acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.354,-0.764,0.983,-179.749,76.233,217.102
-0.320,-0.815,1.013,-179.810,72.937,225.525
-0.288,-0.731,1.068,-204.224,65.613,223.328
-0.351,-0.920,1.122,-246.155,46.936,152.832
-0.396,-1.248,1.270,-265.991,30.640,101.990
-0.397,-1.422,1.396,-251.648,30.029,106.079
-0.392,-1.298,1.460,-200.256,37.292,137.207
-0.299,-1.215,1.407,-141.846,36.560,162.170
-0.150,-1.115,1.235,-114.014,20.569,172.852
-0.053,-0.944,1.036,-105.103,-1.282,169.617
-0.050,-0.470,1.220,-38.696,12.451,108.948
0.041,-0.523,1.274,-43.579,36.682,126.465
0.040,-0.646,1.377,-16.052,57.434,163.635
0.080,-0.912,1.910,39.185,68.604,202.820
0.212,-1.093,2.413,74.158,114.929,251.465
0.355,-1.112,2.175,118.469,130.066,281.250
0.354,-0.906,2.062,151.917,122.070,283.020
0.257,-0.985,2.404,230.041,127.869,235.718
0.402,-1.311,2.389,263.428,169.067,219.971
0.605,-1.619,2.167,316.956,204.285,245.605
0.361,-1.434,1.786,420.227,214.783,245.361
-0.043,-0.599,1.740,484.436,219.727,97.229
-0.737,0.368,1.962,424.011,295.288,-210.510
-0.887,0.282,1.202,338.379,360.962,-577.820
-0.653,-0.701,0.939,217.895,188.171,-1088.257
0.177,-1.789,1.327,91.858,150.269,-1070.496
0.954,-1.682,0.292,-45.837,11.292,-849.487
1.061,-1.871,0.838,209.900,-129.456,-581.848
1.061,-2.501,1.532,219.788,-107.178,-212.341
1.248,0.210,0.500,67.566,-119.629,96.924
0.042,-0.096,1.255,38.940,-77.393,-19.348
