acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.155,-0.797,1.015,-220.703,74.036,215.759
-0.186,-0.649,1.265,-212.463,68.176,209.229
-0.130,-0.507,1.674,-207.581,62.256,174.194
0.004,-0.811,1.849,-230.652,42.236,141.602
0.136,-0.877,1.866,-267.090,9.216,117.676
0.140,-0.711,1.817,-261.108,-5.737,103.027
0.104,-0.789,1.954,-194.397,5.859,93.445
0.298,-1.163,2.176,-137.085,24.963,88.928
0.367,-1.361,2.120,-102.295,26.611,104.431
0.345,-1.132,2.077,-35.156,15.869,129.089
0.327,-1.630,2.362,53.101,11.414,93.628
0.722,-1.426,2.380,173.767,61.584,140.686
0.740,-1.356,2.330,208.069,80.994,158.569
0.743,-1.286,2.304,290.161,127.625,188.904
0.725,-1.284,2.146,327.270,131.714,184.875
0.649,-1.172,2.171,413.513,123.352,84.473
0.467,-0.760,2.327,372.498,155.273,-90.149
-0.069,0.296,1.229,307.312,178.650,-350.830
-0.694,0.416,0.887,274.536,131.714,-834.534
-0.992,-0.259,1.209,260.437,129.883,-977.051
-0.714,-1.384,1.336,72.388,168.945,-1229.980
-0.445,-2.231,1.421,-156.311,163.330,-1223.694
-0.137,-2.398,0.662,-287.415,76.233,-1075.562
0.734,-1.529,-0.608,-23.926,-179.321,-702.820
0.916,-2.076,-0.030,128.601,-228.882,-548.645
1.429,-1.337,0.665,203.796,-253.296,-111.572
1.214,-0.235,1.177,54.443,-218.567,19.897
0.697,0.078,1.224,28.992,-151.611,72.449
0.362,0.218,1.176,73.120,-87.280,73.303
