acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.398,-0.275,1.151,-197.693,79.651,115.051
-0.429,-0.519,1.204,-183.533,78.918,123.535
-0.303,-0.488,1.183,-179.382,72.937,131.287
-0.233,-0.437,1.345,-192.261,47.729,129.150
-0.337,-0.552,1.530,-198.730,44.495,123.047
-0.342,-0.602,1.536,-220.764,39.673,101.440
-0.262,-0.599,1.449,-227.234,23.132,82.214
-0.225,-0.560,1.562,-214.233,6.165,67.383
-0.199,-0.696,1.668,-172.791,10.925,60.791
-0.172,-0.904,1.525,-129.456,16.174,88.989
-0.129,-0.768,1.473,-114.136,19.531,105.530
-0.113,-0.612,1.249,-64.697,21.362,120.361
-0.067,-0.458,1.260,-21.484,11.047,98.755
-0.072,-0.548,1.636,-4.456,4.150,21.301
0.114,-0.688,1.742,0.427,13.184,23.682
0.172,-0.562,1.758,28.809,45.959,70.740
0.130,-0.572,1.707,118.530,80.139,145.935
0.113,-0.714,1.790,171.631,79.041,193.604
0.075,-0.924,2.052,170.044,88.196,237.183
-0.015,-1.055,2.013,168.579,106.995,273.560
-0.052,-1.051,1.739,223.267,112.427,289.185
0.003,-1.290,1.795,317.871,110.535,272.400
0.162,-1.357,2.094,340.820,142.944,221.558
0.258,-1.381,1.972,295.898,194.641,144.897
0.473,-1.117,1.081,290.283,191.833,28.503
0.125,-0.801,1.303,366.821,179.993,-249.145
-0.301,-0.482,1.560,406.799,253.967,-466.431
-0.522,-0.100,1.149,408.020,295.593,-580.261
0.546,-2.734,0.649,323.791,311.829,-945.007
1.038,-2.587,0.148,-41.748,87.158,-694.519
1.344,-1.326,-0.009,358.643,-233.215,-264.038
1.022,-1.014,1.193,419.800,-282.349,-162.292
0.547,-0.422,1.928,166.626,-202.881,-34.241
0.206,-0.375,1.886,42.786,-16.663,13.794
