acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.365,-0.641,1.076,-171.387,72.937,101.379
-0.234,-0.663,1.157,-211.548,70.923,91.736
-0.217,-0.586,1.226,-247.253,60.059,82.642
-0.235,-0.623,1.317,-241.272,48.279,88.135
-0.090,-0.737,1.410,-214.966,37.231,125.977
-0.017,-0.737,1.389,-223.633,30.212,152.039
-0.088,-0.705,1.293,-224.243,25.635,161.560
-0.101,-0.665,1.297,-194.946,11.902,161.011
-0.077,-0.724,1.466,-170.288,17.700,152.710
-0.062,-0.834,1.474,-151.855,32.715,155.396
-0.023,-0.918,1.420,-131.653,42.419,152.588
0.083,-0.977,1.319,-69.702,30.151,153.198
0.118,-1.179,1.574,-39.307,26.733,158.081
0.143,-1.407,1.892,33.386,51.514,196.594
0.178,-1.354,1.953,58.777,81.909,218.628
0.260,-1.254,1.856,110.107,103.027,225.525
0.354,-1.318,2.048,177.307,120.300,229.919
0.321,-1.290,2.190,244.263,172.119,220.276
0.379,-1.200,2.247,284.546,223.877,181.946
0.403,-0.995,2.171,348.938,280.701,118.774
0.346,-0.537,1.653,477.600,301.941,4.639
0.315,-0.141,1.657,546.509,313.293,-197.632
0.107,-0.305,2.213,464.600,386.902,-422.668
-0.039,-0.158,1.548,303.040,424.316,-625.916
-0.397,-0.813,0.895,245.178,236.328,-993.042
-0.010,-2.232,1.149,188.660,203.735,-1022.583
0.287,-2.207,0.639,43.701,132.080,-762.634
0.630,-1.618,-0.085,75.073,82.275,-634.521
0.799,-1.358,0.085,243.713,-80.017,-278.198
0.677,-1.154,0.504,250.366,-122.131,-195.496
