acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.355,-0.807,0.824,-109.802,63.904,54.077
-0.390,-0.443,1.229,-75.623,36.804,94.604
-0.336,-0.504,1.295,-81.238,40.283,83.557
-0.229,-0.513,1.320,-125.488,41.748,82.275
-0.249,-0.285,1.188,-150.513,38.696,83.130
-0.271,-0.312,1.413,-27.527,22.156,97.900
-0.221,-0.470,1.670,-21.362,41.565,115.051
-0.058,-0.350,1.591,-34.790,49.194,129.456
-0.021,-0.397,1.685,-16.541,43.274,132.751
0.052,-0.735,2.093,14.954,54.810,151.123
0.290,-1.299,2.402,54.077,82.947,195.374
0.488,-1.589,2.419,126.831,99.426,283.875
0.549,-1.836,2.392,214.783,90.332,333.923
0.579,-1.795,2.432,260.437,85.449,342.163
0.586,-1.453,2.578,306.641,130.493,253.662
0.535,-0.996,2.351,280.090,201.233,126.282
0.597,-0.733,1.787,299.194,238.464,-28.625
0.551,-0.608,1.242,376.282,219.910,-200.134
0.186,-0.434,1.352,415.894,217.773,-396.545
-0.334,-0.108,1.272,402.588,262.695,-599.426
0.318,-1.966,0.697,386.719,360.962,-1009.827
0.954,-1.708,-0.531,-33.386,124.268,-717.712
1.282,-1.001,-1.301,211.060,-176.270,-428.528
0.966,-1.382,0.171,466.309,-329.224,-167.114
0.594,-1.172,1.968,241.638,-271.729,-4.822
0.178,-0.293,1.582,6.165,-108.093,89.661
