acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.213,-1.231,1.352,-270.569,49.438,160.095
-0.380,-1.227,1.429,-235.901,14.893,176.758
-0.449,-0.772,1.527,-235.779,8.667,163.452
-0.439,-0.607,1.568,-237.671,14.648,118.774
-0.357,-0.577,1.561,-204.285,19.409,99.976
-0.294,-0.475,1.560,-123.291,19.653,105.957
-0.228,-0.456,1.735,-40.161,20.447,124.390
-0.119,-0.443,1.982,10.925,33.020,146.545
-0.092,-0.337,1.972,32.349,44.373,157.532
-0.068,-0.149,2.122,58.533,45.410,140.564
0.119,-0.421,2.491,132.263,72.266,115.784
0.321,-0.931,2.659,173.584,82.642,112.793
0.530,-1.604,3.221,282.227,98.022,125.732
0.527,-1.665,3.235,276.550,106.873,126.770
0.284,-1.207,2.558,323.059,89.661,49.561
-0.013,-1.069,2.553,408.386,83.740,-73.303
-0.121,-0.962,2.469,424.866,121.765,-219.543
-0.348,0.007,1.545,396.851,150.330,-403.015
-0.646,0.412,0.981,360.535,113.159,-746.826
0.644,-1.651,0.718,-31.738,46.448,-1130.371
1.380,-2.170,-0.275,-29.480,-125.977,-882.080
1.849,-2.358,0.606,139.526,-255.920,-182.007
1.910,-1.827,0.683,212.280,-250.916,47.729
1.230,0.293,1.049,304.932,-258.179,270.935
0.396,0.323,1.725,169.983,-164.734,193.726
-0.032,-0.022,1.713,62.561,-10.986,139.709
