acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.326,-0.797,0.866,-141.846,54.749,79.468
-0.072,-0.597,1.042,-118.835,32.532,87.952
-0.106,-0.956,1.008,-115.845,39.917,112.732
-0.125,-1.007,0.893,-103.821,38.757,151.978
-0.125,-0.584,1.051,-56.824,27.466,133.423
-0.029,-0.555,1.156,-99.976,22.949,126.160
-0.024,-0.519,1.161,-109.497,22.461,124.634
0.029,-0.531,1.225,-22.217,15.930,153.259
0.030,-0.581,1.381,-17.700,27.954,168.762
0.043,-0.486,1.319,-22.644,32.837,174.072
0.042,-0.402,1.410,6.042,36.438,171.570
0.038,-0.518,1.587,26.611,39.978,168.640
0.152,-0.689,1.687,80.017,52.002,168.884
0.301,-1.000,1.851,110.840,53.955,180.420
0.373,-1.357,2.075,146.790,56.519,208.557
0.439,-1.501,2.087,222.168,76.294,235.168
0.524,-1.524,1.862,259.766,86.426,229.187
0.712,-1.432,1.764,351.135,130.249,157.166
0.930,-1.474,1.766,369.629,177.856,78.064
0.882,-1.122,1.676,336.426,233.826,-23.437
0.652,-1.611,-0.025,141.846,212.463,-816.833
1.549,-2.418,-0.382,310.791,53.040,-427.551
1.620,-1.797,0.330,232.849,-129.517,-59.509
0.779,-0.373,1.141,218.445,-189.819,92.407
0.101,0.009,1.929,139.893,-38.940,12.329
0.061,-0.214,1.287,-48.157,87.036,-62.134
