acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.234,-0.623,1.138,-116.760,63.232,72.144
-0.252,-0.593,1.137,-133.301,62.744,84.595
-0.248,-0.479,1.152,-139.282,63.599,86.304
-0.231,-0.416,1.221,-153.442,69.153,74.341
-0.213,-0.435,1.180,-158.997,65.308,60.669
-0.206,-0.583,1.244,-149.780,57.068,62.927
-0.151,-0.754,1.295,-129.395,37.537,80.505
-0.146,-0.849,1.312,-114.502,17.395,135.315
-0.205,-0.683,1.247,-87.891,12.085,166.687
-0.255,-0.572,1.285,-69.458,12.146,173.096
-0.210,-0.485,1.291,-26.428,14.282,167.236
-0.105,-0.504,1.290,-22.156,14.404,157.349
-0.024,-0.497,1.295,-46.082,13.611,126.526
-0.053,-0.431,1.346,-43.274,16.968,112.305
-0.088,-0.458,1.462,-0.854,27.344,109.985
-0.021,-0.637,1.676,40.710,40.283,123.352
0.054,-0.881,1.868,70.923,47.302,157.104
0.056,-1.120,2.089,110.535,49.072,202.759
0.021,-1.317,2.233,153.809,50.110,242.920
-0.047,-1.439,2.185,202.637,50.842,261.292
-0.079,-1.502,2.176,252.563,58.594,252.869
-0.054,-1.587,2.379,280.823,95.276,223.022
-0.016,-1.671,2.234,311.951,138.794,180.664
-0.069,-0.854,1.568,398.254,130.798,83.923
-0.353,-0.345,1.964,444.885,174.316,-232.605
-0.565,0.068,1.607,404.663,249.756,-489.563
0.551,-1.346,0.748,102.844,187.622,-895.630
1.051,-1.500,0.250,69.153,43.762,-757.385
1.263,-1.743,0.187,164.978,-74.158,-499.695
1.391,-0.934,0.630,262.207,-127.075,-224.487
1.253,-0.301,0.842,259.216,-146.606,-79.834
1.054,-0.151,0.959,170.837,-138.428,-46.692
0.678,-0.235,1.155,102.173,-85.327,-36.133
