acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.363,-0.541,1.150,-237.732,82.031,57.190
-0.436,-0.473,1.179,-233.032,83.801,59.387
-0.545,-0.866,1.136,-192.749,63.721,72.510
-0.535,-0.996,0.998,-164.490,17.517,94.666
-0.557,-0.831,1.122,-152.344,-19.897,92.529
-0.664,-0.576,1.496,-147.705,-15.015,60.730
-0.734,-0.651,1.710,-140.381,22.156,20.142
-0.629,-0.717,1.584,-136.658,46.875,-2.869
-0.217,-0.784,1.143,-128.296,27.161,-7.629
-0.169,-0.799,1.163,-122.559,-14.771,-1.099
-0.298,-0.955,1.364,-102.234,-36.072,25.879
-0.301,-0.992,1.491,-29.480,-28.809,99.548
-0.254,-0.922,1.489,-14.526,-12.878,130.798
-0.181,-0.859,1.383,-15.076,-9.399,135.620
-0.239,-0.850,1.359,-17.273,-20.447,123.901
-0.265,-0.796,1.580,-0.549,-24.231,101.257
-0.280,-1.034,1.890,16.541,-11.597,94.788
-0.238,-1.135,1.862,31.189,-4.700,108.521
-0.158,-1.047,1.690,47.729,-20.264,112.000
-0.149,-1.038,1.761,60.059,-29.724,109.802
-0.126,-1.270,1.887,71.350,-13.611,128.052
-0.073,-1.607,1.766,104.736,17.456,177.002
-0.183,-1.534,1.544,299.438,42.358,253.601
-0.328,-1.048,1.616,442.200,66.223,246.582
-0.562,-0.314,1.705,541.016,132.507,150.818
-0.677,0.150,1.737,581.299,242.798,-18.677
-0.705,0.203,1.445,543.030,355.835,-200.500
-0.020,-1.344,0.536,295.410,357.544,-705.872
-0.037,-1.623,0.616,118.958,322.937,-682.922
0.363,-1.628,0.170,-119.812,179.504,-481.567
0.839,-1.379,0.037,-175.415,99.365,-394.714
0.904,-1.047,0.312,-241.150,-92.651,-162.048
