acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.370,-0.592,0.985,-181.335,93.323,96.375
-0.363,-0.599,0.977,-176.331,87.891,99.915
-0.352,-0.461,1.140,-183.472,77.515,96.191
-0.349,-0.630,1.319,-193.542,76.782,58.899
-0.385,-1.250,1.263,-159.485,65.613,71.106
-0.402,-1.421,1.248,-145.508,42.297,102.173
-0.439,-1.092,1.378,-158.325,23.010,93.872
-0.482,-0.809,1.419,-141.479,12.268,59.387
-0.365,-0.848,1.385,-110.107,5.066,33.691
-0.153,-0.986,1.381,-100.952,-2.258,34.668
-0.075,-0.948,1.461,-83.801,-9.094,63.599
0.005,-1.143,1.526,-70.129,-10.681,81.055
0.080,-1.174,1.567,-37.964,-15.991,133.667
0.093,-1.156,1.665,8.972,-22.766,192.627
0.113,-1.237,1.758,33.447,-25.330,201.965
0.121,-1.322,1.933,110.107,-15.808,212.280
0.162,-1.298,1.980,129.761,13.184,193.420
0.246,-1.218,1.848,135.559,41.321,152.039
0.302,-1.230,1.587,159.790,53.345,93.750
0.376,-1.404,1.315,208.008,41.992,17.944
0.225,-1.320,1.501,258.850,42.358,-81.055
0.111,-1.195,1.556,311.707,87.646,-201.050
-0.123,-0.908,1.330,382.446,153.320,-331.177
-0.223,-0.808,1.227,428.955,216.614,-456.238
-0.273,-0.723,1.025,411.072,269.165,-553.284
0.090,-1.419,0.373,456.787,201.111,-682.312
0.093,-1.682,0.717,308.594,123.779,-598.267
0.044,-1.140,0.834,254.944,74.646,-531.250
0.142,-1.077,0.594,275.146,27.771,-484.314
0.456,-1.488,0.436,229.675,-57.922,-410.522
0.683,-1.408,1.158,-12.878,-134.644,-213.257
0.665,-1.090,1.192,-28.198,-118.408,-144.348
