acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.264,-0.508,1.124,-159.119,76.660,101.196
-0.308,-0.440,1.150,-160.217,72.449,113.831
-0.274,-0.393,1.105,-161.865,58.044,115.295
-0.285,-0.421,1.275,-185.181,32.959,88.867
-0.363,-0.528,1.406,-194.641,29.724,67.322
-0.395,-0.482,1.393,-150.940,28.870,71.472
-0.327,-0.562,1.379,-89.539,18.127,81.055
-0.184,-0.621,1.475,-53.650,3.540,91.187
-0.143,-0.763,1.530,-52.612,0.427,94.238
-0.078,-0.722,1.464,-44.617,-10.437,105.469
-0.102,-0.751,1.672,0.610,-11.353,108.643
-0.106,-0.828,1.994,48.340,4.456,114.990
0.019,-0.913,1.997,77.209,10.010,120.178
0.089,-0.860,1.930,76.721,-6.897,115.173
-0.032,-0.733,2.060,85.327,-18.311,91.797
-0.177,-0.709,2.206,123.718,-6.836,63.965
-0.129,-0.764,2.110,171.509,4.211,40.527
-0.055,-0.759,1.987,212.402,-4.395,18.555
-0.104,-0.695,1.946,249.695,-19.653,-16.846
-0.140,-0.796,1.878,288.574,-27.466,-66.345
-0.064,-0.946,1.838,307.373,-18.555,-116.028
0.078,-0.835,1.677,291.260,6.287,-166.809
0.142,-0.603,1.177,262.390,23.010,-239.807
0.363,-2.097,1.514,251.709,-95.032,-550.171
0.262,-1.725,1.407,-2.014,-107.239,-414.490
0.350,-1.298,0.993,144.531,-107.056,-210.632
0.519,-0.788,1.037,120.850,-87.280,-75.134
