acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.518,-0.581,1.184,-243.164,113.525,69.519
-0.505,-0.646,1.443,-286.316,137.573,87.463
-0.590,-0.717,1.310,-307.190,136.597,91.553
-0.659,-0.790,1.228,-273.804,107.544,100.647
-0.649,-0.664,1.460,-238.708,87.402,105.896
-0.687,-0.531,1.757,-241.028,84.961,86.548
-0.583,-0.628,1.603,-236.328,66.345,62.988
-0.469,-0.639,1.376,-211.975,35.217,56.274
-0.438,-0.600,1.467,-165.710,26.611,46.448
-0.331,-1.253,1.619,-68.604,40.222,66.162
-0.313,-1.399,1.749,-47.791,44.434,87.708
-0.358,-1.223,1.838,2.197,61.462,142.761
-0.336,-1.160,1.916,62.561,76.538,161.438
-0.274,-1.289,1.990,146.667,87.280,186.951
-0.243,-1.651,2.344,237.061,91.858,226.013
-0.117,-2.011,2.707,317.993,110.352,299.622
-0.049,-1.913,2.372,340.698,110.168,312.744
-0.028,-1.863,2.201,428.772,79.468,261.658
-0.065,-1.718,2.246,467.224,93.567,147.644
-0.187,-1.178,2.351,456.604,161.133,-30.579
-0.341,-0.480,1.826,412.170,228.821,-249.939
-0.867,0.208,1.075,479.553,179.810,-742.004
-0.073,-0.865,1.557,329.773,257.507,-945.190
0.587,-1.668,0.863,176.514,260.620,-924.255
1.054,-1.229,-0.305,-10.620,141.541,-786.133
1.170,-1.950,-0.093,70.068,-60.425,-573.364
0.862,-1.969,0.886,97.290,-187.073,-62.317
0.681,-0.654,0.829,184.326,-177.124,146.912
-0.090,-0.244,1.207,-18.799,-3.540,-17.639
