acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.501,-0.135,1.287,-202.698,36.499,32.837
-0.500,-0.405,1.532,-196.350,45.837,23.437
-0.336,-0.434,1.517,-255.432,47.791,33.203
-0.394,-0.241,1.374,-258.179,42.786,34.241
-0.400,-0.175,1.368,-221.558,31.372,29.724
-0.331,-0.298,1.435,-123.840,17.151,31.067
-0.197,-0.385,1.830,-96.863,28.931,38.940
-0.190,-0.577,1.918,-106.018,56.091,64.636
-0.117,-0.492,1.676,-78.857,63.293,91.858
-0.091,-0.523,1.753,-6.287,52.063,110.901
-0.082,-0.738,2.091,92.957,56.213,144.592
-0.041,-0.880,2.213,125.427,79.102,175.049
0.018,-0.874,2.136,148.071,96.191,198.242
0.014,-0.907,2.050,178.528,101.990,207.581
-0.056,-1.063,1.967,243.958,97.107,206.238
-0.079,-1.211,2.337,310.425,123.047,188.110
0.004,-1.057,2.371,343.018,166.382,152.832
0.029,-0.817,2.011,412.415,187.744,83.008
0.057,-0.501,1.827,455.749,187.622,-53.650
-0.027,-0.300,1.822,412.598,205.017,-248.474
-0.174,-0.118,1.310,364.014,225.403,-447.815
0.487,-1.087,0.249,460.937,227.295,-732.849
0.693,-1.083,0.087,309.814,117.981,-680.115
0.547,-1.772,0.449,448.059,-153.748,-322.388
0.548,-1.759,1.240,387.451,-171.204,-216.003
0.387,-0.881,1.195,167.175,-159.424,6.775
0.258,-0.283,1.217,152.527,-104.675,20.447
0.220,-0.097,1.191,44.617,-24.231,-39.551
