acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.450,-0.852,0.932,-208.313,27.161,78.064
-0.586,-1.147,1.127,-161.072,25.879,77.576
-0.645,-0.856,1.368,-183.533,45.471,64.636
-0.412,-0.605,1.302,-199.951,52.063,19.775
-0.350,-1.233,1.272,-164.307,19.653,15.076
-0.292,-1.212,1.136,-131.653,-12.695,55.969
-0.299,-0.952,1.253,-127.014,-22.949,75.256
-0.349,-0.660,1.282,-136.475,-9.644,65.674
-0.261,-0.093,1.260,-57.373,-36.377,-9.827
-0.211,-0.092,1.249,-13.611,-28.503,40.100
-0.027,-0.333,1.363,4.028,-5.920,74.158
0.121,-0.640,1.496,10.864,14.221,92.163
0.314,-1.046,1.741,30.029,36.560,116.821
0.536,-1.528,1.931,60.059,67.627,144.348
0.713,-2.170,1.987,214.600,126.282,200.317
0.799,-2.605,2.090,288.208,146.729,220.642
0.697,-2.257,2.224,407.104,237.732,172.302
0.374,-1.753,2.251,436.645,336.792,10.864
0.004,-1.608,1.932,506.531,429.993,-176.086
-0.383,-1.160,1.014,627.075,469.299,-333.435
-0.498,-1.219,0.979,787.231,500.915,-477.539
-0.122,-1.333,0.748,906.799,575.745,-574.585
0.091,-1.462,0.885,685.974,587.646,-703.247
-0.403,-1.667,2.143,458.923,590.088,-749.451
0.199,-1.471,0.738,-111.938,421.387,-713.318
1.188,-1.600,-0.781,10.498,51.147,-526.611
0.795,-1.908,-0.235,227.295,-252.686,-273.499
0.152,-1.170,1.387,177.246,-330.505,-109.070
0.066,-0.294,1.420,39.490,-261.597,-82.214
