acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.452,-0.193,1.110,-200.195,88.440,61.462
-0.501,-0.475,1.055,-197.205,74.707,58.777
-0.458,-0.476,1.053,-207.214,54.382,65.369
-0.472,-0.322,1.097,-223.938,41.138,57.495
-0.476,-0.290,1.115,-210.754,30.701,27.893
-0.455,-0.375,1.144,-205.261,27.588,20.264
-0.382,-0.479,1.271,-206.116,24.780,13.306
-0.303,-0.436,1.357,-206.482,28.015,15.564
-0.236,-0.506,1.374,-182.983,29.846,27.100
-0.200,-0.588,1.396,-132.385,28.992,68.787
-0.192,-0.573,1.406,-115.112,29.602,83.679
-0.188,-0.519,1.445,-66.833,24.963,105.896
-0.213,-0.519,1.689,-30.029,6.042,113.037
-0.236,-0.446,1.724,-29.968,12.695,117.249
-0.183,-0.326,1.607,-23.437,21.667,117.126
-0.095,-0.420,1.659,9.399,37.842,118.835
0.002,-0.538,1.740,78.552,51.453,146.179
0.063,-0.631,1.905,109.253,49.744,170.044
0.064,-0.641,2.182,115.784,50.598,178.223
0.010,-0.733,2.304,156.433,76.904,192.078
0.045,-0.830,2.208,210.449,93.140,192.932
0.139,-0.929,2.085,272.766,95.581,176.880
0.230,-1.156,2.104,331.543,108.032,145.630
0.255,-1.266,1.760,406.250,127.747,98.999
0.250,-0.896,1.672,465.332,155.273,-96.741
0.031,-0.440,1.668,405.457,207.092,-317.383
0.021,-1.286,1.223,231.262,185.608,-800.537
0.680,-1.325,0.742,53.955,90.393,-647.400
1.024,-0.702,-0.176,52.673,-1.953,-546.570
0.613,-0.706,1.337,361.023,-181.519,-110.474
0.677,-0.311,1.466,153.931,-115.051,-28.137
0.430,0.185,1.354,55.603,-37.048,3.418
