acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.234,-0.994,0.949,-113.953,12.146,117.004
-0.204,-1.108,0.934,-109.253,8.545,129.456
-0.202,-0.877,0.945,-102.539,-1.404,143.738
-0.213,-0.692,1.044,-85.144,-1.709,118.652
-0.170,-0.692,1.251,-71.594,2.930,72.876
-0.096,-0.694,1.252,-80.322,1.343,61.646
0.009,-0.687,1.207,-109.253,-10.071,44.983
-0.005,-0.568,1.175,-119.995,-21.606,36.743
-0.036,-0.576,1.308,-86.487,-23.010,35.034
0.041,-0.734,1.371,-29.480,-5.432,54.504
0.132,-0.821,1.257,-25.757,-7.019,83.862
0.094,-0.730,1.224,-23.621,-17.273,105.530
0.012,-0.664,1.430,4.517,-22.644,108.948
0.014,-0.737,1.534,29.663,-13.184,106.567
0.096,-1.087,1.700,32.776,2.502,114.807
0.124,-1.185,1.684,37.903,9.094,136.047
0.174,-1.395,1.667,70.068,3.235,162.354
0.180,-1.629,1.780,108.276,0.122,191.284
0.268,-1.980,1.809,147.278,3.540,214.478
0.354,-1.887,1.784,221.130,10.010,207.214
0.405,-1.763,1.829,245.178,20.386,183.105
0.496,-1.538,1.811,290.222,85.937,56.152
0.491,-1.176,1.504,297.852,108.582,-4.150
0.409,-0.886,1.117,316.528,146.118,-228.516
0.629,-1.412,-0.699,132.263,196.594,-833.740
1.308,-2.013,-0.732,259.888,53.955,-529.724
1.370,-1.497,0.012,226.379,-19.470,-366.272
0.983,-0.782,0.729,237.244,-165.955,0.122
0.493,-0.225,1.531,238.831,-163.391,68.237
0.067,-0.063,1.766,118.469,-99.060,41.443
-0.210,-0.045,1.442,18.494,-13.062,11.963
