acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.466,-1.041,1.225,-184.448,109.802,131.104
-0.546,-1.477,1.344,-170.288,119.141,198.730
-0.552,-1.427,1.306,-186.462,125.671,265.320
-0.561,-0.976,1.274,-166.321,95.154,255.859
-0.450,-1.187,1.379,-118.530,53.711,220.154
-0.355,-1.245,1.531,-108.948,37.476,210.388
-0.325,-0.953,1.354,-119.141,18.494,169.312
-0.296,-0.754,1.142,-87.646,9.583,126.648
-0.206,-0.707,1.292,-35.461,11.047,98.083
-0.095,-0.644,1.352,-25.635,30.090,85.815
-0.126,-0.065,1.423,-20.020,30.212,57.678
-0.046,-0.127,1.379,-54.871,46.387,53.040
0.062,-0.175,1.335,-74.402,47.607,58.044
0.089,-0.384,1.500,-79.224,46.204,76.721
0.050,-0.627,1.649,-79.163,39.246,92.651
0.037,-0.727,1.702,-44.861,20.264,92.224
-0.009,-1.166,1.962,52.979,1.160,92.712
-0.018,-1.697,2.229,191.467,-4.089,103.210
0.066,-2.064,2.342,345.703,-3.601,89.539
0.096,-1.900,2.359,459.534,15.381,12.451
-0.131,-1.229,2.036,551.025,65.063,-149.658
-0.534,-0.770,1.118,712.524,130.798,-473.694
-0.984,-0.747,0.595,904.785,182.312,-693.481
-0.969,-1.008,0.713,1047.852,307.190,-861.145
-0.173,-2.420,0.841,915.832,431.213,-1000.915
0.142,-3.511,2.009,63.904,446.594,-1020.508
1.033,-2.267,-0.328,-325.928,124.939,-783.691
1.486,-1.983,-1.712,145.386,-338.379,-371.216
0.439,-2.669,0.894,298.523,-527.161,-7.080
0.141,-0.872,1.965,110.901,-438.232,113.831
0.057,0.115,1.577,55.298,-264.954,34.058
-0.095,-0.088,1.430,36.438,-56.702,-67.932
