acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.004,-1.045,1.033,-173.401,83.191,128.235
-0.046,-1.062,1.130,-160.339,85.205,179.626
-0.146,-0.747,1.107,-155.640,84.290,181.458
-0.188,-0.537,1.153,-135.132,70.190,143.982
-0.106,-0.563,1.356,-136.414,47.241,87.524
-0.012,-0.739,1.498,-162.598,36.072,62.073
0.023,-0.709,1.457,-159.119,36.499,66.833
0.043,-0.666,1.434,-115.356,38.391,83.679
0.069,-0.762,1.508,-80.994,43.640,109.985
0.085,-0.805,1.501,-59.937,47.729,142.700
0.101,-0.720,1.559,-3.601,49.255,168.152
0.186,-0.790,1.839,95.032,51.392,191.223
0.271,-0.802,2.086,108.826,53.467,195.129
0.354,-0.820,2.212,121.277,63.538,195.801
0.472,-0.883,2.209,167.603,85.205,192.200
0.531,-0.999,2.145,195.618,90.210,189.880
0.555,-1.023,2.010,280.151,94.849,147.400
0.621,-1.140,1.963,310.181,103.760,62.378
0.634,-1.177,1.674,321.533,117.859,-78.796
0.248,-0.198,1.350,351.257,132.690,-343.384
-0.464,0.084,1.427,401.062,180.786,-698.730
-0.622,-0.574,1.578,334.167,244.385,-988.953
0.519,-1.563,1.155,48.218,206.238,-1117.615
1.148,-1.162,0.164,-220.215,13.733,-1061.646
0.901,-1.410,-0.306,162.720,-254.944,-612.061
0.909,-2.105,1.016,349.731,-257.874,-391.113
1.130,-0.733,1.594,369.812,-153.259,43.335
0.739,0.386,1.343,130.188,-115.356,21.912
0.336,0.360,1.159,14.832,-73.059,-56.946
