acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.377,-0.425,1.150,-238.342,57.739,49.683
-0.422,-0.564,0.977,-245.483,54.504,54.016
-0.492,-0.382,1.082,-198.425,17.517,58.472
-0.534,-0.541,1.334,-190.613,22.644,43.457
-0.488,-0.983,1.448,-189.331,20.935,51.514
-0.462,-1.205,1.428,-202.209,8.057,82.947
-0.476,-1.017,1.331,-191.223,-4.333,102.661
-0.452,-1.132,1.349,-84.656,-17.456,121.826
-0.401,-1.192,1.437,-49.500,-18.311,130.310
-0.261,-1.559,1.809,-19.470,-2.747,148.376
-0.188,-1.545,1.769,-26.550,20.325,172.913
-0.184,-1.500,1.727,16.602,13.733,191.650
-0.165,-1.486,2.006,42.419,10.254,192.261
-0.162,-1.610,2.211,87.769,43.213,196.106
-0.055,-1.564,2.234,94.360,85.571,208.923
-0.023,-1.411,2.179,113.708,124.512,223.877
-0.041,-1.179,1.961,166.748,137.573,221.313
-0.004,-1.137,2.131,218.628,142.090,190.002
-0.013,-1.008,2.236,219.666,175.598,137.573
-0.001,-0.401,2.036,205.505,217.407,49.988
0.060,0.076,1.517,229.004,216.797,-66.528
0.047,0.196,1.283,269.165,190.369,-178.589
-0.030,0.226,1.333,304.993,179.077,-273.926
-0.283,0.302,1.214,482.422,231.506,-540.710
0.031,-1.523,1.177,224.182,218.811,-823.425
0.194,-2.524,0.978,-134.460,177.429,-677.978
0.578,-1.779,0.118,-295.532,26.489,-432.678
