acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.818,-0.885,0.483,-113.953,-21.362,314.636
0.972,-0.661,0.554,-115.906,-44.556,307.373
1.138,-0.454,1.031,-100.769,-86.975,246.155
1.262,-0.636,1.480,-79.346,-71.045,203.247
1.442,-0.865,1.751,-85.205,-33.691,169.434
1.552,-0.986,1.707,-108.521,5.249,128.784
1.542,-1.170,1.367,-129.211,27.527,89.111
1.534,-1.173,1.132,-112.244,23.437,82.092
1.528,-0.893,1.038,-80.811,14.832,83.557
1.456,-0.857,1.097,44.678,-7.080,50.781
1.336,-0.831,0.933,73.181,-15.991,-17.578
1.202,0.035,0.761,25.269,-31.006,-192.078
0.562,0.814,0.932,-32.593,-34.607,-508.667
-0.870,0.912,0.903,-68.787,-31.189,-886.719
-1.462,0.871,0.811,-58.960,-64.148,-1284.302
-2.601,-0.280,2.104,-141.907,-91.187,-1692.749
-1.959,-2.833,2.573,-414.185,-60.242,-1977.539
-1.616,-3.507,0.119,-397.461,-52.429,-1927.002
-0.761,-3.316,-2.140,458.435,45.166,-1162.659
1.488,-3.889,0.921,264.221,167.847,-407.165
2.749,-1.488,1.407,5.554,208.252,-3.662
2.327,0.494,0.408,-57.129,142.212,40.833
1.516,0.095,-0.020,-32.654,6.470,26.733
0.126,-0.229,1.364,7.141,-104.492,123.352
-0.098,0.003,1.458,-27.161,-61.157,134.094
-0.149,0.249,1.201,-15.259,-20.996,79.590
-0.108,0.193,1.183,-16.785,-18.372,52.490
-0.091,-0.075,1.289,-45.715,0.671,25.574
-0.049,-0.148,1.315,-55.908,21.423,47.485
