acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.599,-1.022,0.542,20.142,-168.457,502.686
-0.651,-1.005,0.496,-1.587,-152.649,556.030
-0.283,-0.870,0.872,-10.010,-57.861,546.814
0.890,-0.682,0.748,105.530,-13.550,410.278
1.090,-0.904,0.877,71.411,-17.944,401.611
1.296,-0.834,0.747,7.507,-23.621,386.414
1.478,-0.799,0.596,-28.381,-40.344,354.980
1.575,-0.910,0.749,-36.865,-48.767,318.481
1.616,-0.999,1.019,-52.002,-28.015,279.358
1.599,-0.896,1.069,-58.777,13.611,225.525
1.637,-0.767,0.867,-56.396,45.898,138.550
1.569,-0.291,0.780,-112.854,56.091,-16.785
1.157,0.653,0.658,-172.180,36.743,-285.095
0.183,1.078,0.518,-165.100,-24.414,-627.075
-0.276,0.892,0.805,-191.162,-87.341,-968.262
-1.292,0.779,0.710,-469.421,-312.866,-1570.251
-2.373,-0.352,2.028,-401.062,-282.532,-1658.386
-1.861,-3.697,0.805,171.326,127.625,-1579.040
-0.276,-4.000,-0.214,248.596,239.197,-1444.336
0.344,-2.349,0.287,-31.494,350.830,-1090.942
0.811,-2.083,0.442,46.326,399.719,-815.979
1.289,-2.037,0.957,136.841,488.220,-458.069
1.384,-0.044,-0.292,34.180,505.981,-207.214
1.611,0.127,-0.605,19.592,361.389,-76.721
1.510,-0.388,0.325,86.243,51.697,52.795
0.954,-0.791,1.312,72.021,-14.709,91.248
0.422,-0.670,1.407,-18.738,-93.384,179.016
0.016,-0.223,1.289,-23.804,1.831,7.324
