acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.643,-0.473,0.897,-138.733,76.294,343.689
0.622,-0.362,0.995,-111.328,43.213,327.148
0.646,-0.353,1.219,-100.708,39.185,314.392
0.651,-0.391,1.358,-85.937,40.588,268.005
0.730,-0.339,1.289,-75.378,30.212,231.995
0.829,-0.225,1.283,-69.519,6.531,188.110
0.832,-0.122,1.354,-75.134,-12.451,138.977
0.848,-0.067,1.471,-79.529,-11.963,97.168
0.961,-0.009,1.543,-69.336,6.348,71.289
1.132,-0.068,1.474,-34.790,26.550,56.152
1.231,-0.243,1.497,41.199,45.227,39.490
1.222,-0.317,1.328,63.232,47.729,32.166
1.199,-0.278,0.914,103.333,11.719,-35.583
1.264,-0.423,0.988,104.370,-7.324,-79.895
1.189,-0.384,1.129,95.581,-39.917,-291.504
0.894,0.223,1.083,77.820,-57.678,-412.109
-0.062,0.351,1.292,-256.714,-179.504,-1224.182
-0.724,-0.900,1.175,-429.565,-352.478,-1623.108
-1.458,-2.225,0.655,-121.887,-259.949,-1576.904
-0.367,-3.835,0.231,172.791,-13.855,-1314.514
2.219,-1.681,0.541,49.072,230.041,-979.187
2.370,-2.074,0.591,-59.998,392.456,-532.715
2.150,-1.018,-0.201,-111.145,423.706,-85.449
1.700,0.756,-1.122,-93.201,248.596,59.082
0.137,-0.316,1.301,10.681,-98.450,53.101
-0.139,-0.416,1.808,-46.143,-14.893,109.253
-0.100,0.126,1.540,-64.819,33.447,111.755
0.386,-0.104,1.145,-3.845,-68.237,81.970
