acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.829,-0.583,0.677,-53.162,62.256,369.263
0.874,-0.653,0.754,-39.429,42.358,357.605
1.007,-0.685,0.975,-17.761,10.620,338.135
1.099,-0.683,1.062,-9.094,-7.629,316.956
1.092,-0.522,1.142,-9.583,-12.878,286.316
0.940,-0.566,1.141,-1.831,-5.859,205.933
0.913,-0.988,1.197,-31.921,5.066,82.825
1.235,-0.988,1.153,-74.524,25.452,49.438
1.519,-0.318,0.956,-55.786,29.175,57.800
1.444,-0.288,0.908,77.026,27.161,28.198
1.458,-0.383,1.000,112.000,32.043,-18.005
1.567,-0.065,0.960,35.522,34.119,-131.775
1.134,0.713,0.574,-25.940,3.235,-362.549
0.683,0.891,0.721,-22.034,-49.805,-698.730
-0.384,0.787,1.436,-49.500,-48.767,-1097.839
-1.167,-0.116,2.088,-235.779,-1.587,-1479.065
-1.415,-1.878,1.683,-475.281,-7.751,-1750.061
-2.601,-2.782,1.057,-447.144,-45.410,-1843.994
-2.337,-4.000,-0.551,190.674,134.399,-1491.455
-0.224,-3.928,-0.503,142.334,226.746,-1054.810
1.580,-2.832,-0.157,72.266,294.067,-630.798
2.535,-1.765,-0.266,22.583,333.984,-267.456
2.383,-0.597,-0.296,21.118,310.547,-33.508
1.562,-0.244,-0.173,24.109,226.379,91.064
0.247,0.190,1.387,19.592,-40.039,45.654
0.130,-0.077,1.476,-28.015,-39.978,-11.536
0.154,-0.083,1.419,-48.218,-11.536,-22.888
0.230,-0.089,1.296,-51.086,-2.441,-16.235
