acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.181,-1.031,1.000,-72.876,96.863,406.799
0.209,-0.944,0.861,-75.500,102.356,421.570
0.472,-0.370,1.309,45.410,-38.025,327.026
0.502,-0.304,1.376,-0.549,-5.493,277.466
0.466,-0.180,1.226,-30.518,21.423,233.520
0.537,0.041,1.249,-9.827,31.982,160.706
0.660,0.053,1.187,22.827,35.339,113.464
0.633,-0.052,1.348,25.269,29.419,103.149
0.731,0.193,1.437,26.733,28.381,84.290
0.664,0.241,1.492,18.005,28.320,60.730
0.677,0.347,1.503,31.799,42.908,26.733
0.770,0.217,1.515,45.898,54.565,7.996
0.868,0.032,1.396,51.392,59.143,1.282
0.877,-0.065,1.267,71.472,56.030,-4.517
1.164,-0.099,0.802,47.913,17.456,-92.834
1.103,0.218,0.785,-8.362,-23.254,-244.629
0.700,0.683,0.852,-25.330,-69.031,-468.628
-1.154,0.751,0.586,-376.770,-522.705,-1287.842
-1.984,0.716,1.082,-375.427,-502.624,-1373.596
-2.190,-0.492,0.570,17.578,-204.590,-1478.577
-0.646,-2.269,-0.570,259.399,-89.905,-1429.199
0.844,-2.804,1.082,128.418,122.925,-1148.376
0.948,-1.709,2.204,-451.782,155.823,-823.303
1.385,-0.969,0.445,-18.555,150.574,-272.034
1.565,0.057,-0.036,10.315,55.420,-61.157
1.249,0.687,0.016,-26.489,-68.176,15.381
0.424,0.394,1.465,36.011,-77.759,85.571
0.327,0.281,1.387,-4.395,2.319,60.120
0.305,0.216,1.301,-11.780,22.705,57.617
0.256,0.136,1.209,46.570,-63.965,96.069
0.282,0.158,1.177,36.865,-32.288,100.891
