acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.652,-0.542,0.972,-142.334,55.298,347.229
0.891,-0.759,1.314,-101.624,33.386,304.199
1.118,-0.915,1.606,-98.083,26.123,267.700
1.320,-0.813,1.719,-106.262,23.010,222.168
1.340,-0.899,1.598,-92.346,17.700,170.044
1.265,-1.016,1.591,-66.711,11.475,124.573
1.277,-0.923,1.596,-25.818,14.954,100.525
1.214,-0.689,1.555,78.735,38.391,70.374
1.122,-0.553,1.433,135.559,57.373,27.344
1.068,-0.368,1.171,150.085,67.139,-51.758
0.435,1.157,0.387,94.055,0.854,-517.761
-0.772,1.528,0.924,64.514,-12.939,-721.069
-1.832,1.119,1.551,-103.149,16.968,-1397.827
-1.996,-0.323,2.075,-390.381,11.475,-1788.208
-1.561,-2.305,2.203,-622.070,-74.036,-1942.627
-1.831,-3.509,1.596,-389.832,-86.243,-1783.630
-0.724,-3.215,-1.001,83.435,11.841,-1389.160
1.079,-2.971,0.871,43.823,305.237,-566.345
2.146,-0.519,0.551,-118.652,383.606,-258.484
2.147,0.225,-0.385,20.752,272.949,-120.728
1.761,0.270,-0.122,60.608,74.707,-22.156
1.036,-0.400,0.714,31.189,-85.632,96.191
0.425,-0.345,1.366,-12.085,-147.522,191.040
0.106,0.240,1.456,-28.198,-140.320,196.045
0.004,0.581,1.353,-24.414,-106.201,126.770
-0.047,0.447,1.289,-16.296,-62.744,60.181
-0.029,0.275,1.253,-13.733,-20.020,35.278
0.059,0.224,1.179,-26.367,10.193,39.062
