acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.405,-0.505,1.042,-46.509,30.762,342.224
0.493,-0.477,1.054,-61.829,41.443,306.519
0.746,-0.525,1.039,-72.449,57.129,250.549
1.022,-0.768,1.012,-74.524,63.538,229.248
1.029,-0.791,0.994,-71.167,64.331,238.708
0.931,-0.639,0.995,-42.725,64.880,250.305
0.856,-0.319,1.043,17.029,68.787,243.469
0.984,-0.269,1.183,92.102,84.778,213.501
1.117,-0.227,1.270,97.107,93.262,204.651
1.231,-0.167,1.225,92.102,109.924,179.199
1.340,-0.190,1.134,97.534,109.680,169.800
1.385,-0.241,1.188,104.065,108.215,132.935
1.329,-0.221,1.138,93.262,111.511,116.760
1.304,-0.309,0.762,44.312,102.783,52.490
1.310,-0.278,0.290,-21.667,55.603,-30.579
-0.133,1.268,0.405,-91.553,-155.151,-864.929
-0.973,1.144,0.835,-223.755,-171.143,-1317.139
-1.536,0.607,1.087,-374.817,-202.820,-1697.021
-1.860,-1.005,2.109,-416.016,-145.447,-1939.392
-1.638,-3.665,1.402,-180.786,51.147,-1899.048
0.586,-3.624,-0.542,66.895,188.232,-1602.112
1.224,-3.151,1.103,18.066,358.704,-838.440
2.375,-1.916,0.784,-60.791,472.961,-307.739
2.690,0.853,-0.995,-53.528,441.589,-171.631
1.933,0.847,-0.335,100.342,115.295,-69.275
0.905,-0.263,1.403,80.139,3.601,16.174
0.385,-0.014,1.646,-11.841,-16.479,82.275
0.211,0.210,1.360,-79.407,-20.630,82.825
