acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.908,-0.108,0.894,-39.368,-5.676,245.239
0.953,-0.185,0.932,-27.954,9.216,222.473
0.987,-0.192,0.856,-36.438,21.362,200.439
1.062,-0.080,0.795,-49.622,25.574,168.213
1.100,-0.067,0.783,-48.767,24.658,131.958
1.157,-0.051,0.856,-46.570,27.161,96.191
1.255,-0.096,0.960,-49.988,36.743,64.697
1.344,-0.142,1.039,-56.458,48.706,38.879
1.364,-0.120,1.016,-56.580,54.810,11.414
1.391,-0.094,1.009,-36.255,53.833,-14.709
1.464,-0.300,0.978,-13.428,59.021,-37.903
1.489,-0.373,0.871,-50.537,50.232,-75.928
1.579,-0.296,0.579,-130.737,6.165,-162.292
1.578,-0.443,0.480,-157.898,-78.979,-363.953
1.397,-0.069,0.576,-142.212,-133.362,-565.552
0.576,0.641,1.005,-89.905,-158.142,-868.957
-0.534,0.662,1.482,-120.789,-142.334,-1244.934
-1.279,-0.112,1.598,-273.865,-151.794,-1608.398
-1.661,-1.317,1.867,-467.957,-196.289,-1867.004
-2.600,-2.731,2.162,-380.188,-154.602,-1909.424
-2.423,-4.000,0.759,-61.157,-2.869,-1649.231
-0.875,-3.935,-0.777,236.511,152.222,-1206.116
0.534,-3.511,0.327,177.124,312.500,-703.247
1.729,-1.777,0.432,-52.979,398.254,-308.899
1.805,-0.481,-0.926,-0.671,301.697,-55.176
1.392,0.489,0.253,95.154,120.911,66.223
0.863,0.346,0.924,6.042,-46.448,40.222
0.228,0.241,1.239,-1.038,-117.432,58.777
0.266,0.330,1.290,-3.662,-73.059,28.015
0.282,0.258,1.267,-3.845,-24.658,10.132
0.304,0.272,1.254,-5.249,18.066,4.456
0.356,0.288,1.247,-2.869,49.683,3.784
0.443,0.207,1.111,11.108,55.664,14.465
