acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.070,-0.806,0.902,-80.994,25.391,361.084
0.471,-0.844,0.801,-83.618,-13.245,274.658
0.509,-0.976,1.037,-73.853,-7.996,271.973
0.621,-0.964,1.181,-59.753,12.817,278.076
0.841,-1.056,1.166,-44.495,40.771,289.185
0.968,-1.025,1.118,-38.452,45.410,292.542
1.139,-0.953,1.109,3.174,48.035,278.137
1.268,-1.001,1.094,30.884,41.992,244.385
1.375,-1.137,1.100,29.907,29.541,219.055
1.391,-0.916,1.157,24.719,22.339,199.097
1.305,-0.696,1.218,24.719,29.663,157.043
1.228,-0.704,1.150,-5.432,46.326,89.905
1.143,-0.067,0.849,-72.754,51.025,-41.260
0.236,1.483,0.122,-123.291,13.855,-309.204
-0.992,1.756,0.176,-132.446,-59.937,-691.162
-2.355,1.467,0.893,-153.259,-118.774,-1136.292
-3.327,0.422,1.606,-251.465,-119.568,-1765.381
-2.831,-1.964,2.656,-343.079,-109.070,-1915.100
-2.417,-3.323,2.098,-404.053,-29.846,-1914.490
-2.156,-3.250,-0.355,-142.639,33.203,-1771.301
-0.198,-3.885,-0.308,361.572,359.070,-984.009
1.344,-2.036,1.084,-122.437,460.693,-505.432
1.476,-0.849,-0.061,-139.587,377.869,-131.531
1.979,0.934,-1.141,-25.208,137.878,-109.009
1.469,0.080,-0.176,22.827,-83.435,-65.918
0.820,-0.611,1.553,26.611,-124.939,-8.179
0.456,-0.425,1.901,0.183,-53.894,123.474
0.328,0.233,1.410,-16.296,-24.109,123.169
0.305,-0.058,1.218,16.907,-60.242,75.562
