acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.717,-0.390,1.077,-159.668,91.980,253.906
0.799,-0.502,1.210,-174.133,82.031,226.135
0.963,-0.502,1.452,-180.847,82.397,209.412
1.086,-0.551,1.553,-141.846,87.769,195.801
1.233,-0.583,1.568,-72.571,87.708,184.021
1.405,-0.638,1.558,69.763,70.007,160.583
1.486,-0.675,1.689,108.582,63.354,149.536
1.523,-0.636,1.893,151.489,54.749,77.026
1.572,-0.583,2.024,151.978,65.796,-1.465
1.636,-0.488,1.736,145.630,67.871,-96.741
1.596,-0.130,1.131,146.301,56.213,-155.457
1.273,0.181,0.788,131.653,-17.151,-397.583
-0.905,1.014,0.763,-359.131,-286.621,-1194.214
-1.184,0.926,1.154,-389.587,-274.292,-1427.673
-1.328,-0.469,1.352,-211.426,-56.763,-1508.667
0.598,-2.568,-1.323,299.805,268.250,-1255.066
1.284,-2.296,-0.621,-46.692,183.350,-1016.785
2.254,-1.265,0.151,-136.536,122.131,-872.559
2.597,-1.248,1.273,75.989,94.421,-345.581
1.886,-1.094,1.910,22.949,138.855,-180.359
0.999,-0.416,1.134,-106.873,202.087,55.420
0.004,-0.143,1.356,-59.692,-2.625,-8.728
0.055,0.019,1.298,-64.514,39.917,11.353
0.527,-0.173,1.106,-18.494,3.235,68.237
0.576,-0.175,1.076,-23.987,-32.227,88.440
0.641,-0.193,1.025,-23.132,-70.007,106.934
0.655,-0.261,0.976,-12.756,-106.445,134.460
