acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.280,-0.289,1.139,-69.458,-7.996,262.024
0.440,-0.327,1.070,-88.074,19.409,237.610
0.731,-0.482,0.895,-96.252,68.115,153.625
1.032,-0.563,0.843,-118.286,50.598,112.427
0.510,-0.698,1.321,-181.763,3.418,-21.851
0.908,-1.120,1.525,-180.481,48.462,1.343
1.178,-0.523,1.492,-131.042,105.164,41.443
1.038,-1.075,1.360,21.606,119.873,55.054
1.303,-0.995,1.301,127.563,98.633,64.087
1.530,-1.118,1.307,216.858,60.608,41.687
1.413,-1.397,1.241,216.064,15.503,2.441
1.290,-1.112,0.599,124.268,-58.960,-112.061
1.048,-0.673,0.563,-36.865,-137.024,-326.843
0.892,-0.377,0.749,-153.625,-187.317,-595.642
0.046,-0.301,1.466,-191.101,-214.172,-873.718
-0.385,-0.246,1.727,-170.288,-137.939,-1169.983
-1.002,-1.832,1.612,-245.666,105.774,-1589.050
-0.712,-3.546,0.318,-272.400,168.213,-1653.076
-0.129,-4.000,-1.547,-31.128,182.922,-1516.174
0.765,-2.757,-1.813,166.748,117.981,-1310.730
1.479,-1.864,0.043,224.487,126.526,-1220.886
1.993,-2.626,1.756,238.281,436.890,-674.194
2.359,-2.718,1.076,52.246,564.636,-77.454
2.279,-0.941,-0.951,-21.667,390.320,295.288
2.024,0.796,-1.503,51.758,40.283,302.917
-0.050,-0.514,1.315,47.668,-279.358,71.838
-0.283,-0.217,1.749,-33.569,-176.392,59.937
-0.075,0.081,1.350,-74.585,-48.889,31.982
0.391,-0.194,1.201,0.122,-30.640,40.894
0.397,-0.092,1.190,-7.263,-25.146,42.969
0.631,-0.095,1.044,13.123,-60.120,98.145
0.641,-0.126,1.042,10.376,-64.209,113.892
