acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.135,-0.656,1.046,24.109,-53.406,329.773
-0.029,-0.810,1.028,-89.233,-12.512,340.393
-0.038,-0.741,1.029,-89.905,3.296,320.862
0.133,-0.720,1.053,-79.468,9.460,222.412
0.107,-0.726,1.103,-63.904,7.263,220.886
0.063,-0.640,1.152,-57.983,5.493,211.182
0.238,-0.510,1.072,-31.189,22.400,130.432
0.305,-0.540,1.036,-6.775,32.410,110.962
0.501,-0.708,1.168,15.320,32.104,108.948
0.803,-0.820,1.258,33.691,26.062,116.394
0.962,-0.945,1.314,100.281,-2.686,136.597
0.909,-1.128,1.175,130.432,-31.677,92.590
0.895,-1.052,1.197,34.302,-54.626,-77.271
0.607,-0.691,1.394,-34.729,-38.086,-377.563
0.177,-0.464,1.616,31.555,22.400,-723.816
0.326,-0.744,1.373,89.355,70.679,-1052.246
0.395,-1.426,1.042,7.263,69.031,-1330.078
0.161,-2.600,1.478,-159.180,96.558,-1508.179
0.182,-3.568,1.024,-231.079,186.401,-1498.596
1.199,-3.105,-1.672,62.134,249.084,-1134.949
1.528,-2.272,-1.342,129.456,246.277,-1003.723
1.708,-1.812,0.725,-22.583,281.433,-748.596
1.943,-2.290,1.403,-211.670,339.539,-394.836
2.441,-1.493,-0.292,-215.515,270.203,-18.372
2.389,0.273,-1.188,-77.332,41.931,162.598
1.211,0.032,0.508,7.751,-127.441,174.072
0.595,-0.223,1.028,35.217,-156.799,149.780
