acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.221,-0.946,0.920,-48.767,-115.845,466.248
-0.207,-0.938,0.891,-85.266,-90.149,490.051
0.172,-0.950,0.738,6.165,-27.832,584.351
0.220,-0.855,0.823,19.531,-27.771,578.369
0.490,-0.727,0.846,51.208,-55.664,491.028
0.641,-0.851,0.986,38.391,-65.796,431.213
0.796,-0.959,1.146,1.770,-56.763,374.451
0.936,-0.933,1.187,-31.738,-33.325,315.430
1.152,-0.771,1.093,-30.762,-12.573,259.155
1.338,-0.660,1.121,-1.282,1.038,204.163
1.475,-0.568,1.116,20.996,15.076,147.034
1.438,-0.430,1.047,6.775,41.077,42.358
1.284,-0.226,0.876,-12.695,50.049,-1.709
1.088,0.161,0.702,-76.294,64.209,-185.120
-2.337,1.317,1.781,-210.815,-206.299,-1270.447
-2.718,-0.385,3.123,-445.007,14.404,-1798.828
-1.739,-3.111,1.589,-282.959,187.378,-1821.594
-0.671,-4.000,-0.338,26.184,243.469,-1582.580
0.034,-3.921,0.616,-93.445,240.662,-1214.661
1.520,-3.047,0.590,-151.733,252.624,-783.264
2.172,-1.048,-0.537,70.923,130.981,-257.385
1.837,-0.284,-0.006,90.088,111.084,-180.664
1.032,0.360,1.213,59.570,172.852,-135.742
0.406,-0.006,1.519,13.428,299.927,-107.849
0.447,-0.479,1.133,-22.156,-83.313,40.222
0.301,-0.433,1.143,-34.180,-83.923,81.238
