acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1.024,-0.311,0.812,38.635,-65.369,231.445
1.172,-0.530,1.282,29.358,-71.106,207.703
1.296,-0.641,1.515,-54.504,-32.043,163.086
1.298,-0.822,1.451,-92.346,8.911,157.593
1.324,-0.711,1.153,-85.327,30.090,145.630
1.378,-0.740,1.042,-50.476,27.039,105.835
1.497,-0.857,1.209,-20.020,20.325,74.585
1.668,-0.851,1.410,11.475,24.780,49.255
1.776,-0.907,1.392,61.707,35.156,8.484
1.620,-0.392,0.982,73.730,26.062,-88.562
1.353,0.446,0.823,-23.682,2.319,-306.091
0.678,0.699,0.819,-316.956,-85.937,-864.075
-0.369,0.479,1.079,-391.785,-187.195,-1252.686
-1.328,-0.082,1.474,-388.306,-228.088,-1420.898
-1.409,-1.490,1.681,-359.253,-222.900,-1725.769
-1.125,-3.077,0.957,-211.060,-139.343,-1652.405
0.105,-3.758,-0.521,0.427,-74.036,-1394.836
1.413,-2.612,0.151,133.911,-2.808,-1087.891
2.087,-1.988,0.442,143.127,225.830,-611.877
2.047,-1.538,0.504,98.083,289.124,-454.468
1.665,-0.962,0.269,8.240,338.013,-80.811
1.116,-0.715,-0.155,29.419,235.962,59.082
0.302,0.429,1.165,-10.254,-40.466,15.320
0.145,0.453,1.412,7.996,-6.165,-19.836
0.164,0.505,1.790,3.418,81.909,-57.861
0.284,0.246,1.709,-31.250,129.517,-46.814
0.497,0.189,1.461,-34.180,136.475,-32.288
0.712,0.277,1.334,-22.400,91.797,3.723
0.837,0.187,1.264,-27.344,33.020,23.560
0.881,-0.009,1.146,-42.358,-30.273,63.049
0.833,-0.175,1.047,-51.208,-90.393,122.620
