acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.217,0.390,1.306,-8.911,93.262,16.418
-0.211,-1.592,0.949,-127.930,214.050,-102.966
0.667,-2.392,0.761,-191.223,212.524,-63.171
1.224,-2.010,0.219,-334.106,110.962,169.067
0.845,-0.910,0.502,-253.906,4.700,269.714
0.563,-0.843,1.622,172.058,-98.083,175.659
0.492,-1.183,2.019,115.356,-23.499,193.604
0.720,-0.512,1.406,-4.333,47.058,194.214
0.831,-0.161,0.959,-18.188,16.357,158.875
0.880,-0.099,1.136,0.610,-23.865,118.713
0.871,-0.322,1.570,20.874,-27.588,99.915
0.965,-0.513,1.770,22.400,0.427,103.882
1.107,-0.616,1.601,18.799,15.076,110.046
1.154,-0.640,1.338,-5.737,29.114,128.418
1.104,-0.552,1.142,-8.545,22.034,117.798
0.996,-0.511,0.783,19.348,-0.610,71.228
0.889,-0.612,0.588,19.714,-36.987,-24.536
-1.482,-0.782,1.056,-223.816,-121.704,-1407.654
-1.410,-2.372,1.213,-267.700,28.137,-1612.854
-0.460,-3.239,-0.366,-30.334,164.124,-1457.031
1.140,-3.009,-0.812,73.486,202.332,-1305.176
1.972,-2.408,1.058,-43.030,272.034,-683.289
2.037,-2.961,1.412,-102.356,348.938,-158.386
2.281,-0.860,-0.948,-102.478,212.280,159.790
1.886,1.050,-1.104,-2.258,-79.590,140.015
0.294,-0.305,1.485,28.809,-188.354,49.988
-0.185,-0.377,1.766,5.066,-143.616,64.087
-0.254,-0.090,1.370,-70.618,14.099,114.990
