acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.268,-1.081,0.945,-155.945,65.430,532.532
-0.355,-1.242,0.913,-100.403,90.759,563.965
-0.369,-1.318,0.748,-57.800,85.937,574.524
0.764,-0.858,0.972,-5.005,-19.897,473.511
0.917,-1.321,1.313,-47.241,-15.015,443.787
1.075,-1.081,1.434,-95.886,19.226,424.133
1.213,-0.892,1.309,-112.122,51.636,381.348
1.342,-0.868,1.136,-88.562,64.392,337.280
1.431,-0.859,1.076,-56.702,57.129,298.523
1.393,-0.888,1.157,-35.767,45.593,258.789
1.320,-0.888,1.161,-20.325,44.434,216.370
1.149,-0.533,0.921,5.615,56.152,156.067
-0.056,1.505,0.025,-51.697,-21.118,-503.601
-1.278,1.767,0.372,-154.724,-77.271,-1013.672
-2.529,1.302,0.810,-216.858,-116.760,-1493.164
-3.340,0.380,1.927,-338.318,-97.046,-1879.028
-3.084,-3.493,2.858,-430.908,56.396,-2000.000
-1.613,-4.000,-0.313,-109.070,313.477,-1857.056
0.682,-3.044,-1.790,31.677,335.205,-1160.767
2.071,-1.808,0.407,-38.086,263.428,-656.677
2.244,-2.799,1.527,-73.914,315.796,-128.906
2.069,-0.968,0.057,-56.274,257.263,182.129
-0.190,-0.223,1.496,28.809,-159.851,74.585
-0.368,-0.396,1.891,-21.179,-110.413,48.828
-0.208,-0.182,1.617,-65.979,-15.320,42.725
-0.017,0.034,1.215,-72.388,65.430,7.080
0.474,-0.227,1.113,6.592,-48.523,43.884
0.513,-0.201,1.164,10.498,-76.172,67.566
0.498,-0.136,1.126,-1.831,-121.826,90.332
