acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.766,-0.334,0.943,-60.364,-10.681,303.528
0.938,-0.439,1.079,-63.049,-3.601,269.775
1.115,-0.622,1.138,-79.041,3.967,249.512
1.274,-0.764,1.112,-89.172,5.188,240.051
1.376,-0.808,1.060,-79.834,-3.479,233.459
1.389,-0.765,1.080,-35.095,-16.113,215.515
1.352,-0.771,1.188,20.874,-19.348,165.710
1.261,-0.942,1.405,32.043,-5.615,93.018
1.439,-0.775,1.367,33.936,23.804,48.096
1.407,-0.967,0.871,95.337,19.836,-47.424
1.106,-0.559,0.587,60.730,-57.190,-216.187
0.161,0.662,1.461,-37.842,-114.807,-587.036
-1.003,0.533,1.786,-146.667,-106.018,-1022.644
-1.771,0.205,1.132,-248.047,-163.025,-1441.833
-2.217,-0.821,1.265,-405.762,-270.020,-1783.386
-2.833,-3.677,1.925,-398.926,-320.312,-1928.894
-2.510,-4.000,0.881,-147.339,-211.243,-1773.620
-0.851,-3.979,0.512,225.708,48.706,-1370.788
1.814,-2.849,-0.019,48.584,359.558,-683.777
2.965,-0.557,-1.577,-19.409,289.062,-492.920
2.721,-0.924,-0.520,129.333,158.752,-297.607
2.141,-1.087,0.920,116.211,104.126,-45.410
1.293,-0.880,1.131,9.399,47.607,164.368
0.043,0.417,1.288,0.793,-146.362,43.396
0.074,0.189,1.461,-19.836,-94.727,-0.183
0.203,0.071,1.345,-36.926,-46.509,25.635
0.285,0.105,1.176,-34.729,-35.706,41.870
