acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.820,-0.938,1.056,-176.086,-48.035,237.732
0.865,-1.019,1.253,-214.050,-34.058,237.671
0.807,-0.949,1.333,-175.720,-6.226,241.272
0.895,-0.859,1.189,-86.182,10.742,243.408
0.960,-0.807,1.130,24.048,-7.202,213.684
0.914,-0.913,1.287,23.743,-14.893,162.964
1.025,-0.950,1.410,-13.245,-2.319,106.567
1.222,-0.767,1.367,-21.729,17.517,64.575
1.296,-0.584,1.386,0.854,51.819,-20.752
1.343,-0.560,1.370,1.648,64.880,-54.199
1.395,-0.335,1.167,-0.854,84.778,-133.423
1.357,0.093,0.880,7.874,81.299,-245.911
1.177,0.386,0.677,-31.311,25.391,-497.070
0.977,0.539,0.740,-117.371,-30.579,-712.036
0.676,0.485,0.973,-239.807,-82.520,-935.730
0.125,0.498,1.135,-341.797,-131.226,-1149.841
-0.138,0.260,1.242,-403.809,-160.156,-1348.816
-0.515,-0.319,1.341,-340.332,-126.038,-1456.421
-0.197,-1.468,0.389,-117.798,-43.457,-1399.719
0.038,-1.811,-0.215,151.917,46.997,-1143.921
1.193,-2.496,0.654,177.124,215.942,-510.986
2.366,-0.438,0.379,-5.554,186.035,-265.808
1.978,-0.277,0.306,-30.029,136.902,-192.017
1.093,-0.510,1.002,-28.320,54.687,34.607
0.167,-0.043,1.193,-17.029,43.152,9.521
0.194,-0.165,1.294,-23.376,57.251,3.418
