acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.707,-0.606,1.013,30.212,-15.503,353.088
0.832,-0.673,1.118,18.250,-10.986,314.636
1.099,-0.547,0.994,-12.024,-10.132,267.212
1.178,-0.592,0.930,-30.029,-20.874,215.698
1.184,-0.681,0.960,-39.124,-43.518,160.522
1.170,-0.634,0.998,-44.128,-47.058,134.277
1.181,-0.606,1.048,-57.983,-26.306,93.201
1.201,-0.595,1.073,-57.007,-16.418,80.322
1.413,-0.591,1.257,-43.030,2.991,50.171
1.693,-0.764,1.396,-15.564,25.574,-3.601
1.815,-0.894,1.273,-4.578,24.902,-52.979
1.845,-0.819,0.956,-7.568,11.292,-95.703
1.694,0.279,0.773,-136.536,-98.633,-456.421
-0.282,0.954,1.570,-273.438,-189.331,-927.490
-1.009,-0.039,2.089,-627.930,-311.218,-1619.263
-0.689,-0.984,1.597,-823.242,-434.692,-1812.134
-1.578,-1.828,1.253,-363.647,-351.196,-1693.237
-1.485,-3.962,-0.840,45.349,-196.228,-1522.583
0.885,-3.638,-1.375,296.753,89.172,-929.932
1.734,0.098,0.068,201.599,112.000,-873.352
0.815,-1.602,0.417,20.508,316.589,-737.244
1.389,-2.041,0.047,14.526,277.222,-359.680
1.506,-2.060,0.346,-29.907,196.411,-6.348
1.257,-1.430,0.433,-19.165,107.483,229.187
0.968,0.443,0.807,-36.011,30.640,296.814
0.984,0.787,0.818,-71.106,-14.954,212.585
0.895,0.709,1.040,-68.970,-40.466,77.820
0.536,0.337,1.264,-31.921,-44.128,-14.771
0.482,0.031,1.337,-21.729,-34.180,-37.292
0.504,-0.257,1.331,-36.865,-17.029,35.339
0.571,-0.267,1.211,-40.955,-16.663,70.496
0.638,-0.072,1.072,-40.649,-41.748,145.508
