acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.545,-0.770,0.799,-142.273,-46.326,461.365
0.639,-0.777,0.814,-106.079,-24.292,416.260
0.804,-0.974,0.704,-93.506,-21.729,386.902
0.969,-0.833,0.854,-48.584,-52.917,279.785
0.947,-0.838,1.100,-31.616,-59.631,240.723
0.756,-0.715,1.288,-22.949,-31.799,129.333
0.628,-0.503,1.260,-15.625,13.489,70.374
0.589,-0.196,1.097,18.494,58.044,31.433
0.700,-0.008,1.010,52.063,82.703,20.386
0.718,0.037,1.061,39.246,62.439,37.903
0.752,-0.004,1.135,26.123,52.551,51.575
0.828,-0.113,1.062,8.606,53.467,61.523
0.884,-0.123,0.852,1.953,57.495,58.777
1.057,-0.257,0.759,3.845,69.397,33.447
1.331,-0.301,0.224,-31.189,80.017,-32.715
1.437,0.274,-0.236,-118.713,3.479,-347.412
0.670,0.897,0.791,-151.550,-20.691,-544.067
-1.061,0.794,1.577,-272.583,31.555,-1303.467
-2.785,0.057,1.343,-356.689,-6.836,-1759.338
-3.245,-1.235,1.708,-443.481,-45.227,-1990.234
-2.777,-3.074,0.552,-213.806,15.442,-1859.192
-1.364,-4.000,-0.611,289.307,147.339,-1451.843
0.543,-3.943,1.578,247.559,347.046,-900.879
1.867,-1.997,1.737,-230.041,420.532,-478.882
2.614,-0.141,-0.804,-140.137,238.708,-292.480
2.259,-0.584,-0.126,23.987,-2.991,-142.029
0.291,-0.806,1.865,-3.479,-58.411,45.044
-0.641,-0.228,1.366,-16.052,-8.179,30.884
-0.457,-0.061,1.126,-34.729,32.288,37.903
