acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.569,-0.538,1.019,-109.680,-19.104,120.850
0.589,-0.644,1.082,-116.272,-22.766,109.985
0.563,-0.612,1.122,-118.103,-21.912,106.995
0.535,-0.332,1.257,-77.759,0.732,16.479
0.331,-1.212,1.319,-71.106,26.123,-11.963
0.478,-0.719,1.344,-57.312,30.090,44.373
0.630,-0.027,1.385,-34.546,30.945,57.312
0.503,-0.044,1.252,-11.475,38.757,63.538
0.500,-0.091,1.286,14.404,44.312,84.106
0.605,-0.154,1.437,33.813,53.345,105.347
0.694,-0.215,1.560,58.105,64.148,116.760
0.914,-0.457,1.613,98.694,68.726,113.892
1.146,-0.797,1.685,136.230,68.604,81.421
1.329,-0.798,1.564,76.416,62.256,20.996
1.215,-0.094,0.737,54.871,43.518,-41.199
-0.007,0.332,1.471,-88.989,-114.563,-803.467
-1.508,0.049,0.650,-253.235,-245.666,-1458.862
-2.605,0.070,1.199,-241.150,-219.482,-1714.599
-2.739,-1.921,1.340,-55.725,22.095,-1759.277
0.391,-4.000,-0.751,269.531,336.853,-1239.746
1.820,-2.580,0.725,-128.113,274.048,-808.166
1.681,-2.855,1.179,-202.148,216.797,-333.435
1.676,-1.958,0.292,-165.588,186.462,-103.088
1.662,0.987,-0.607,-88.684,-34.424,70.007
1.063,0.926,0.283,-57.983,-146.362,-61.829
0.352,-0.419,1.347,-32.837,-104.980,-54.749
0.124,-0.601,1.646,-50.110,11.597,38.574
0.201,-0.243,1.294,-67.627,96.252,93.628
