acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.233,-0.932,0.848,-68.420,-71.411,339.966
0.309,-0.905,0.881,-80.994,-51.941,339.478
0.491,-0.411,1.075,-33.691,-26.367,249.512
0.458,-0.278,1.161,-62.500,2.197,234.009
0.422,-0.086,1.221,-46.936,30.151,213.257
0.366,-0.012,1.189,23.437,53.833,171.265
0.351,0.095,1.162,29.846,56.824,136.597
0.320,0.104,1.203,-15.320,61.707,101.013
0.994,0.160,0.679,-10.132,-20.935,97.717
1.110,0.028,0.916,22.034,-11.658,81.055
1.352,-0.234,1.081,24.353,21.423,66.833
1.566,-0.471,1.039,16.052,54.565,55.481
1.640,-0.627,0.755,-8.850,65.674,33.630
1.738,-0.535,0.033,-39.429,33.020,-30.273
1.406,-0.157,-0.096,54.749,-73.853,-265.747
0.425,0.831,0.984,98.816,-62.134,-599.182
-0.881,1.120,1.548,27.405,59.814,-1019.897
-1.814,0.794,0.728,-127.502,70.740,-1410.705
-1.489,-0.931,1.789,-509.094,13.916,-1762.268
-1.297,-1.436,1.668,-465.149,41.443,-1759.582
0.053,-3.766,-0.820,137.329,160.889,-1515.259
1.228,-2.843,1.151,201.477,223.145,-1092.102
1.416,-2.404,1.949,-162.903,289.246,-448.730
1.572,-1.435,1.129,-164.307,300.720,-165.100
1.302,0.302,0.077,-174.683,264.282,-127.869
0.138,-0.098,1.494,-44.373,80.688,4.517
0.144,-0.079,1.388,-50.171,143.311,13.550
