acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.518,-0.069,1.141,-68.115,14.099,-25.513
0.700,-0.109,1.202,-51.392,28.076,4.700
0.829,-0.134,1.199,-42.725,30.273,18.860
0.891,-0.112,1.257,-34.546,14.343,34.363
1.071,-0.173,1.402,-25.146,0.000,27.954
1.466,-0.544,1.677,-23.560,2.808,44.128
1.542,-0.600,1.698,-23.499,16.846,75.928
1.688,-0.828,1.447,36.499,11.719,105.774
1.715,-0.935,1.261,53.833,-5.005,103.149
1.640,-0.666,0.232,13.855,-76.721,39.978
-0.866,1.151,1.102,-85.632,-303.162,-791.992
-1.838,0.865,1.064,-87.708,-267.517,-1236.023
-2.011,-0.054,0.420,-160.950,-294.373,-1589.294
-2.077,-1.112,1.068,-252.258,-302.246,-1814.148
-1.784,-4.000,0.960,-122.070,-180.115,-1815.124
-0.451,-3.923,-0.519,110.352,-14.099,-1581.970
0.718,-3.547,0.291,279.785,211.975,-1037.354
1.395,-3.473,1.650,111.572,408.813,-589.478
1.732,-2.383,0.281,-44.800,450.195,-185.547
2.154,-0.840,-1.611,-21.912,243.225,57.190
1.416,0.093,-0.097,81.238,-36.743,142.151
0.848,-0.165,1.237,112.488,-148.804,141.052
0.079,-0.509,2.333,28.625,-78.125,126.282
-0.051,-0.210,1.821,-44.739,5.737,105.408
0.052,0.094,1.270,-47.485,30.273,70.557
0.528,-0.096,1.097,-5.371,-75.439,46.875
0.538,-0.178,1.070,-3.601,-75.562,53.772
