acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.359,-0.833,0.997,-98.328,34.485,196.533
0.458,-0.916,1.125,-103.271,39.246,192.932
0.518,-0.827,1.217,-86.975,63.049,191.772
0.595,-0.721,1.259,-65.430,70.435,191.406
0.705,-0.647,1.189,21.301,67.322,187.927
0.856,-0.652,1.223,39.856,46.692,177.979
0.935,-0.758,1.434,14.404,36.255,167.419
0.931,-0.727,1.442,-27.222,42.053,158.264
0.977,-0.595,1.291,-47.424,52.612,143.738
1.103,-0.615,1.249,-35.645,62.744,121.948
1.192,-0.698,1.231,-26.855,65.552,119.324
1.229,-0.718,1.160,4.150,68.665,129.089
1.260,-0.755,1.009,33.508,59.326,133.362
1.253,-0.666,0.685,64.941,24.902,104.980
1.187,-0.593,0.759,47.058,-7.751,25.574
1.155,-0.576,0.495,-26.001,-19.287,-94.177
1.146,-0.498,0.255,-110.229,-44.495,-253.174
-1.091,0.798,0.585,-103.271,2.502,-1211.365
-1.463,0.349,1.015,-212.463,117.187,-1527.649
-0.806,-1.450,1.136,-294.250,192.749,-1643.127
0.003,-3.350,-0.389,-70.129,353.699,-1560.058
1.145,-3.850,-0.638,10.193,359.741,-1349.548
2.710,-2.280,0.399,-204.224,258.545,-587.830
2.615,-1.964,1.021,-185.791,237.976,-94.788
1.981,-0.153,0.221,-95.276,174.255,126.892
1.024,0.693,-0.080,-33.936,19.287,42.114
-0.135,-0.178,1.549,-63.843,6.653,52.673
0.240,-0.371,1.202,-25.757,15.381,-6.714
0.269,-0.382,1.207,-44.922,5.127,34.851
